BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast,Error,AbsError,PercentError,AbsPE
,,TA-M336,12,4,MN,No Tolls on 1+ lane,42500,2000,1,1985,1-State DOT,1,,,,,2000,55500,,,,8,42500,-13000,13000,-30.59,30.59
,,TA-M336,12,4,MN,No Tolls on 1+ lane,42500,2000,1,1985,1-State DOT,1,,,,,2000,55500,,,,8,42500,-13000,13000,-30.59,30.59
,,TA-M336,12,4,MN,No Tolls on 1+ lane,36600,2000,1,1985,1-State DOT,1,,,,,2000,52000,,,,8,36600,-15400,15400,-42.08,42.08
,,TA-M336,12,4,MN,No Tolls on 1+ lane,36600,2000,1,1985,1-State DOT,1,,,,,2000,52000,,,,8,36600,-15400,15400,-42.08,42.08
,,TA-M336,12,4,MN,No Tolls on 1+ lane,47800,2000,1,1985,1-State DOT,1,,,,,2000,60000,,,,8,47800,-12200,12200,-25.52,25.52
,,TA-M336,12,4,MN,No Tolls on 1+ lane,47800,2000,1,1985,1-State DOT,1,,,,,2000,60000,,,,8,47800,-12200,12200,-25.52,25.52
,,TA-M336,12,4,MN,No Tolls on 1+ lane,49200,2000,1,1985,1-State DOT,1,,,,,2000,61500,,,,8,49200,-12300,12300,-25,25
,,TA-M336,12,4,MN,No Tolls on 1+ lane,49200,2000,1,1985,1-State DOT,1,,,,,2000,61500,,,,8,49200,-12300,12300,-25,25
,,TA-M336,12,4,MN,No Tolls on 1+ lane,47700,2000,1,1985,1-State DOT,1,,,,,2000,59000,,,,8,47700,-11300,11300,-23.69,23.69
,,TA-M336,12,4,MN,No Tolls on 1+ lane,47700,2000,1,1985,1-State DOT,1,,,,,2000,59000,,,,8,47700,-11300,11300,-23.69,23.69
,,TA-M336,12,4,MN,No Tolls on 1+ lane,24950,2000,1,1985,1-State DOT,1,,,,,2000,35500,,,,8,24950,-10550,10550,-42.28,42.28
,,TA-M336,12,4,MN,No Tolls on 1+ lane,24950,2000,1,1985,1-State DOT,1,,,,,2000,35500,,,,8,24950,-10550,10550,-42.28,42.28
,,TA-M337,12,4,MN,No Tolls on 1+ lane,27600,2000,1,1986,1-State DOT,1,,,,,2000,25000,,,,8,27600,2600,2600,9.42,9.42
,,TA-M337,12,4,MN,No Tolls on 1+ lane,27600,2000,1,1986,1-State DOT,1,,,,,2000,25000,,,,8,27600,2600,2600,9.42,9.42
,,TA-M337,12,4,MN,No Tolls on 1+ lane,24300,2000,1,1986,1-State DOT,1,,,,,2000,22500,,,,8,24300,1800,1800,7.41,7.41
,,TA-M337,12,4,MN,No Tolls on 1+ lane,24300,2000,1,1986,1-State DOT,1,,,,,2000,22500,,,,8,24300,1800,1800,7.41,7.41
,,TA-M337,12,4,MN,No Tolls on 1+ lane,24500,2000,1,1986,1-State DOT,1,,,,,2000,22500,,,,8,24500,2000,2000,8.16,8.16
,,TA-M337,12,4,MN,No Tolls on 1+ lane,24500,2000,1,1986,1-State DOT,1,,,,,2000,22500,,,,8,24500,2000,2000,8.16,8.16
,,TA-M337,12,4,MN,No Tolls on 1+ lane,20500,2000,1,1986,1-State DOT,1,,,,,2000,22500,,,,8,20500,-2000,2000,-9.76,9.76
,,TA-M337,12,4,MN,No Tolls on 1+ lane,20500,2000,1,1986,1-State DOT,1,,,,,2000,22500,,,,8,20500,-2000,2000,-9.76,9.76
,,TA-M337,12,4,MN,No Tolls on 1+ lane,22000,2000,1,1986,1-State DOT,1,,,,,2000,23000,,,,8,22000,-1000,1000,-4.55,4.55
,,TA-M337,12,4,MN,No Tolls on 1+ lane,22000,2000,1,1986,1-State DOT,1,,,,,2000,23000,,,,8,22000,-1000,1000,-4.55,4.55
,,TA-M337,12,4,MN,No Tolls on 1+ lane,38500,2000,1,1986,1-State DOT,1,,,,,2000,36000,,,,8,38500,2500,2500,6.49,6.49
,,TA-M337,12,4,MN,No Tolls on 1+ lane,38500,2000,1,1986,1-State DOT,1,,,,,2000,36000,,,,8,38500,2500,2500,6.49,6.49
,,TA-M337,12,4,MN,No Tolls on 1+ lane,32400,2000,1,1986,1-State DOT,1,,,,,2000,28500,,,,8,32400,3900,3900,12.04,12.04
,,TA-M337,12,4,MN,No Tolls on 1+ lane,32400,2000,1,1986,1-State DOT,1,,,,,2000,28500,,,,8,32400,3900,3900,12.04,12.04
,,TA-M337,12,4,MN,No Tolls on 1+ lane,29500,2000,1,1986,1-State DOT,1,,,,,2000,27000,,,,8,29500,2500,2500,8.47,8.47
,,TA-M337,12,4,MN,No Tolls on 1+ lane,29500,2000,1,1986,1-State DOT,1,,,,,2000,27000,,,,8,29500,2500,2500,8.47,8.47
,,TA-M337,12,4,MN,No Tolls on 1+ lane,27600,2000,1,1986,1-State DOT,1,,,,,2000,25000,,,,8,27600,2600,2600,9.42,9.42
,,TA-M337,12,4,MN,No Tolls on 1+ lane,27600,2000,1,1986,1-State DOT,1,,,,,2000,25000,,,,8,27600,2600,2600,9.42,9.42
,,TA-M337,12,4,MN,No Tolls on 1+ lane,42950,2000,1,1986,1-State DOT,1,,,,,2000,40500,,,,8,42950,2450,2450,5.7,5.7
,,TA-M337,12,4,MN,No Tolls on 1+ lane,39300,2000,1,1986,1-State DOT,1,,,,,2000,40500,,,,8,39300,-1200,1200,-3.05,3.05
,,TA-M337,12,4,MN,No Tolls on 1+ lane,44500,2000,1,1986,1-State DOT,1,,,,,2000,40500,,,,8,44500,4000,4000,8.99,8.99
,,TA-M337,12,4,MN,No Tolls on 1+ lane,44500,2000,1,1986,1-State DOT,1,,,,,2000,40500,,,,8,44500,4000,4000,8.99,8.99
,,TA-M337,12,4,MN,No Tolls on 1+ lane,38500,2000,1,1986,1-State DOT,1,,,,,2000,36000,,,,8,38500,2500,2500,6.49,6.49
,,TA-M337,12,4,MN,No Tolls on 1+ lane,38500,2000,1,1986,1-State DOT,1,,,,,2000,36000,,,,8,38500,2500,2500,6.49,6.49
,,TA-M343,12,4,MN,No Tolls on 1+ lane,8050,2000,1,1986,1-State DOT,1,,,,,2000,6000,,,,8,8050,2050,2050,25.47,25.47
,,TA-M343,12,4,MN,No Tolls on 1+ lane,8050,2000,1,1986,1-State DOT,1,,,,,2000,6000,,,,8,8050,2050,2050,25.47,25.47
,,TA-M343,12,4,MN,No Tolls on 1+ lane,10000,2000,1,1986,1-State DOT,1,,,,,2000,8750,,,,8,10000,1250,1250,12.5,12.5
,,TA-M343,12,4,MN,No Tolls on 1+ lane,10000,2000,1,1986,1-State DOT,1,,,,,2000,8750,,,,8,10000,1250,1250,12.5,12.5
,,TA-M343,12,4,MN,No Tolls on 1+ lane,10250,2000,1,1986,1-State DOT,1,,,,,2000,7650,,,,8,10250,2600,2600,25.37,25.37
,,TA-M343,12,4,MN,No Tolls on 1+ lane,10250,2000,1,1986,1-State DOT,1,,,,,2000,7650,,,,8,10250,2600,2600,25.37,25.37
,,TA-M304,12,4,MN,No Tolls on 1+ lane,54100,2008,1,1984,1-State DOT,1,,,,,2008,56000,,,,8,54100,-1900,1900,-3.51,3.51
,,TA-M304,12,4,MN,No Tolls on 1+ lane,54100,2008,1,1984,1-State DOT,1,,,,,2008,56000,,,,8,54100,-1900,1900,-3.51,3.51
,,TA-M304,12,4,MN,No Tolls on 1+ lane,36800,2008,1,1984,1-State DOT,1,,,,,2008,40000,,,,8,36800,-3200,3200,-8.7,8.7
,,TA-M304,12,4,MN,No Tolls on 1+ lane,36800,2008,1,1984,1-State DOT,1,,,,,2008,40000,,,,8,36800,-3200,3200,-8.7,8.7
,,TA-M304,12,4,MN,No Tolls on 1+ lane,56400,2008,1,1984,1-State DOT,1,,,,,2008,61000,,,,8,56400,-4600,4600,-8.16,8.16
,,TA-M304,12,4,MN,No Tolls on 1+ lane,56400,2008,1,1984,1-State DOT,1,,,,,2008,61000,,,,8,56400,-4600,4600,-8.16,8.16
,,TA-M304,12,4,MN,No Tolls on 1+ lane,48600,2008,1,1984,1-State DOT,1,,,,,2008,54000,,,,8,48600,-5400,5400,-11.11,11.11
,,TA-M304,12,4,MN,No Tolls on 1+ lane,48600,2008,1,1984,1-State DOT,1,,,,,2008,54000,,,,8,48600,-5400,5400,-11.11,11.11
,,TA-M304,12,4,MN,No Tolls on 1+ lane,46900,2008,1,1984,1-State DOT,1,,,,,2008,48000,,,,8,46900,-1100,1100,-2.35,2.35
,,TA-M304,12,4,MN,No Tolls on 1+ lane,46900,2008,1,1984,1-State DOT,1,,,,,2008,48000,,,,8,46900,-1100,1100,-2.35,2.35
,,TA-M304,12,4,MN,No Tolls on 1+ lane,47300,2008,1,1984,1-State DOT,1,,,,,2008,48000,,,,8,47300,-700,700,-1.48,1.48
,,TA-M304,12,4,MN,No Tolls on 1+ lane,47300,2008,1,1984,1-State DOT,1,,,,,2008,48000,,,,8,47300,-700,700,-1.48,1.48
,,TA-M304,12,4,MN,No Tolls on 1+ lane,50000,2008,1,1984,1-State DOT,1,,,,,2008,51000,,,,8,50000,-1000,1000,-2,2
,,TA-M304,12,4,MN,No Tolls on 1+ lane,50000,2008,1,1984,1-State DOT,1,,,,,2008,51000,,,,8,50000,-1000,1000,-2,2
,,TA-M238,12,4,MN,No Tolls on 1+ lane,53500,2000,1,1979,1-State DOT,1,,,,,2000,79500,,,,8,53500,-26000,26000,-48.6,48.6
,,TA-M238,12,4,MN,No Tolls on 1+ lane,51300,2000,1,1979,1-State DOT,1,,,,,2000,79500,,,,8,51300,-28200,28200,-54.97,54.97
,,TA-M238,12,4,MN,No Tolls on 1+ lane,71400,2000,1,1979,1-State DOT,1,,,,,2000,99500,,,,8,71400,-28100,28100,-39.36,39.36
,,TA-M238,12,4,MN,No Tolls on 1+ lane,75400,2000,1,1979,1-State DOT,1,,,,,2000,99500,,,,8,75400,-24100,24100,-31.96,31.96
,,TA-M238,12,4,MN,No Tolls on 1+ lane,42650,2000,1,1979,1-State DOT,1,,,,,2000,80000,,,,8,42650,-37350,37350,-87.57,87.57
,,TA-M238,12,4,MN,No Tolls on 1+ lane,50350,2000,1,1979,1-State DOT,1,,,,,2000,80000,,,,8,50350,-29650,29650,-58.89,58.89
,,TA-M238,12,4,MN,No Tolls on 1+ lane,35300,2000,1,1979,1-State DOT,1,,,,,2000,65000,,,,8,35300,-29700,29700,-84.14,84.14
,,TA-M238,12,4,MN,No Tolls on 1+ lane,55400,2000,1,1979,1-State DOT,1,,,,,2000,76000,,,,8,55400,-20600,20600,-37.18,37.18
,,TA-M238,12,4,MN,No Tolls on 1+ lane,55400,2000,1,1979,1-State DOT,1,,,,,2000,76000,,,,8,55400,-20600,20600,-37.18,37.18
,,TA-M238,12,4,MN,No Tolls on 1+ lane,59800,2000,1,1979,1-State DOT,1,,,,,2000,82000,,,,8,59800,-22200,22200,-37.12,37.12
,,TA-M238,12,4,MN,No Tolls on 1+ lane,59800,2000,1,1979,1-State DOT,1,,,,,2000,82000,,,,8,59800,-22200,22200,-37.12,37.12
,,TA-M238,12,4,MN,No Tolls on 1+ lane,57050,2000,1,1979,1-State DOT,1,,,,,2000,79500,,,,8,57050,-22450,22450,-39.35,39.35
,,TA-M238,12,4,MN,No Tolls on 1+ lane,57050,2000,1,1979,1-State DOT,1,,,,,2000,79500,,,,8,57050,-22450,22450,-39.35,39.35
,,TA-M238,12,4,MN,No Tolls on 1+ lane,59250,2000,1,1979,1-State DOT,1,,,,,2000,82000,,,,8,59250,-22750,22750,-38.4,38.4
,,TA-M238,12,4,MN,No Tolls on 1+ lane,59250,2000,1,1979,1-State DOT,1,,,,,2000,82000,,,,8,59250,-22750,22750,-38.4,38.4
,,TA-M238,12,4,MN,No Tolls on 1+ lane,52800,2000,1,1979,1-State DOT,1,,,,,2000,87000,,,,8,52800,-34200,34200,-64.77,64.77
,,TA-M238,12,4,MN,No Tolls on 1+ lane,52800,2000,1,1979,1-State DOT,1,,,,,2000,87000,,,,8,52800,-34200,34200,-64.77,64.77
,,TA-M238,12,4,MN,No Tolls on 1+ lane,61300,2000,1,1979,1-State DOT,1,,,,,2000,83000,,,,8,61300,-21700,21700,-35.4,35.4
,,TA-M238,12,4,MN,No Tolls on 1+ lane,61300,2000,1,1979,1-State DOT,1,,,,,2000,83000,,,,8,61300,-21700,21700,-35.4,35.4
,,TA-M238,12,4,MN,No Tolls on 1+ lane,61100,2000,1,1979,1-State DOT,1,,,,,2000,78000,,,,8,61100,-16900,16900,-27.66,27.66
,,TA-M238,12,4,MN,No Tolls on 1+ lane,59100,2000,1,1979,1-State DOT,1,,,,,2000,78000,,,,8,59100,-18900,18900,-31.98,31.98
,,TA-M240,12,4,MN,No Tolls on 1+ lane,3750,2000,1,1980,1-State DOT,1,,,,,2000,5000,,,,8,3750,-1250,1250,-33.33,33.33
,,TA-M240,12,4,MN,No Tolls on 1+ lane,3750,2000,1,1980,1-State DOT,1,,,,,2000,5000,,,,8,3750,-1250,1250,-33.33,33.33
,,TA-M240,12,4,MN,No Tolls on 1+ lane,6200,2000,1,1980,1-State DOT,1,,,,,2000,6750,,,,8,6200,-550,550,-8.87,8.87
,,TA-M240,12,4,MN,No Tolls on 1+ lane,6200,2000,1,1980,1-State DOT,1,,,,,2000,6750,,,,8,6200,-550,550,-8.87,8.87
,,TA-M240,12,4,MN,No Tolls on 1+ lane,5200,2000,1,1980,1-State DOT,1,,,,,2000,6350,,,,8,5200,-1150,1150,-22.12,22.12
,,TA-M240,12,4,MN,No Tolls on 1+ lane,5200,2000,1,1980,1-State DOT,1,,,,,2000,6350,,,,8,5200,-1150,1150,-22.12,22.12
,,TA-M242,12,4,MN,No Tolls on 1+ lane,4300,2005,1,1980,1-State DOT,1,,,,,2005,4650,,,,8,4300,-350,350,-8.14,8.14
,,TA-M242,12,4,MN,No Tolls on 1+ lane,4300,2005,1,1980,1-State DOT,1,,,,,2005,4650,,,,8,4300,-350,350,-8.14,8.14
,,TA-M242,12,4,MN,No Tolls on 1+ lane,4900,2005,1,1980,1-State DOT,1,,,,,2005,4250,,,,8,4900,650,650,13.27,13.27
,,TA-M242,12,4,MN,No Tolls on 1+ lane,4900,2005,1,1980,1-State DOT,1,,,,,2005,4250,,,,8,4900,650,650,13.27,13.27
,,TA-M242,12,4,MN,No Tolls on 1+ lane,7100,2005,1,1980,1-State DOT,1,,,,,2005,6000,,,,8,7100,1100,1100,15.49,15.49
,,TA-M242,12,4,MN,No Tolls on 1+ lane,7100,2005,1,1980,1-State DOT,1,,,,,2005,6000,,,,8,7100,1100,1100,15.49,15.49
,,TA-M242,12,4,MN,No Tolls on 1+ lane,7700,2005,1,1980,1-State DOT,1,,,,,2005,7800,,,,8,7700,-100,100,-1.3,1.3
,,TA-M242,12,4,MN,No Tolls on 1+ lane,7700,2005,1,1980,1-State DOT,1,,,,,2005,7800,,,,8,7700,-100,100,-1.3,1.3
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10800,2005,1,1980,1-State DOT,1,,,,,2005,10200,,,,8,10800,600,600,5.56,5.56
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10800,2005,1,1980,1-State DOT,1,,,,,2005,10200,,,,8,10800,600,600,5.56,5.56
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10800,2005,1,1980,1-State DOT,1,,,,,2005,8500,,,,8,10800,2300,2300,21.3,21.3
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10800,2005,1,1980,1-State DOT,1,,,,,2005,8500,,,,8,10800,2300,2300,21.3,21.3
,,TA-M242,12,4,MN,No Tolls on 1+ lane,11800,2005,1,1980,1-State DOT,1,,,,,2005,8000,,,,8,11800,3800,3800,32.2,32.2
,,TA-M242,12,4,MN,No Tolls on 1+ lane,11800,2005,1,1980,1-State DOT,1,,,,,2005,8000,,,,8,11800,3800,3800,32.2,32.2
,,TA-M242,12,4,MN,No Tolls on 1+ lane,9900,2005,1,1980,1-State DOT,1,,,,,2005,6800,,,,8,9900,3100,3100,31.31,31.31
,,TA-M242,12,4,MN,No Tolls on 1+ lane,9900,2005,1,1980,1-State DOT,1,,,,,2005,6800,,,,8,9900,3100,3100,31.31,31.31
,,TA-M242,12,4,MN,No Tolls on 1+ lane,12200,2005,1,1980,1-State DOT,1,,,,,2005,7250,,,,8,12200,4950,4950,40.57,40.57
,,TA-M242,12,4,MN,No Tolls on 1+ lane,12200,2005,1,1980,1-State DOT,1,,,,,2005,7250,,,,8,12200,4950,4950,40.57,40.57
,,TA-M242,12,4,MN,No Tolls on 1+ lane,15500,2005,1,1980,1-State DOT,1,,,,,2005,7350,,,,8,15500,8150,8150,52.58,52.58
,,TA-M242,12,4,MN,No Tolls on 1+ lane,15500,2005,1,1980,1-State DOT,1,,,,,2005,7350,,,,8,15500,8150,8150,52.58,52.58
,,TA-M242,12,4,MN,No Tolls on 1+ lane,18000,2005,1,1980,1-State DOT,1,,,,,2005,6000,,,,8,18000,12000,12000,66.67,66.67
,,TA-M242,12,4,MN,No Tolls on 1+ lane,18000,2005,1,1980,1-State DOT,1,,,,,2005,6000,,,,8,18000,12000,12000,66.67,66.67
,,TA-M242,12,4,MN,No Tolls on 1+ lane,18600,2005,1,1980,1-State DOT,1,,,,,2005,7000,,,,8,18600,11600,11600,62.37,62.37
,,TA-M242,12,4,MN,No Tolls on 1+ lane,18600,2005,1,1980,1-State DOT,1,,,,,2005,7000,,,,8,18600,11600,11600,62.37,62.37
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10600,2005,1,1980,1-State DOT,1,,,,,2005,6250,,,,8,10600,4350,4350,41.04,41.04
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10600,2005,1,1980,1-State DOT,1,,,,,2005,6250,,,,8,10600,4350,4350,41.04,41.04
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10800,2005,1,1980,1-State DOT,1,,,,,2005,6500,,,,8,10800,4300,4300,39.81,39.81
,,TA-M242,12,4,MN,No Tolls on 1+ lane,10800,2005,1,1980,1-State DOT,1,,,,,2005,6500,,,,8,10800,4300,4300,39.81,39.81
,,TA-M242,12,4,MN,No Tolls on 1+ lane,8700,2005,1,1980,1-State DOT,1,,,,,2005,14500,,,,8,8700,-5800,5800,-66.67,66.67
,,TA-M242,12,4,MN,No Tolls on 1+ lane,8700,2005,1,1980,1-State DOT,1,,,,,2005,14500,,,,8,8700,-5800,5800,-66.67,66.67
,,TA-M242,12,4,MN,No Tolls on 1+ lane,5300,2005,1,1980,1-State DOT,1,,,,,2005,7750,,,,8,5300,-2450,2450,-46.23,46.23
,,TA-M242,12,4,MN,No Tolls on 1+ lane,5300,2005,1,1980,1-State DOT,1,,,,,2005,7750,,,,8,5300,-2450,2450,-46.23,46.23
,,TA-M242,12,4,MN,No Tolls on 1+ lane,3200,2005,1,1980,1-State DOT,1,,,,,2005,4000,,,,8,3200,-800,800,-25,25
,,TA-M242,12,4,MN,No Tolls on 1+ lane,3200,2005,1,1980,1-State DOT,1,,,,,2005,4000,,,,8,3200,-800,800,-25,25
,,TA-M245,12,4,MN,No Tolls on 1+ lane,3500,2003,1,1980,1-State DOT,1,,,,,2003,3450,,,,8,3500,50,50,1.43,1.43
,,TA-M245,12,4,MN,No Tolls on 1+ lane,3500,2003,1,1980,1-State DOT,1,,,,,2003,3450,,,,8,3500,50,50,1.43,1.43
,,TA-M245,12,4,MN,No Tolls on 1+ lane,8000,2003,1,1980,1-State DOT,1,,,,,2003,5050,,,,8,8000,2950,2950,36.88,36.88
,,TA-M245,12,4,MN,No Tolls on 1+ lane,8000,2003,1,1980,1-State DOT,1,,,,,2003,5050,,,,8,8000,2950,2950,36.88,36.88
,,SPAR-208,12,4,MN,No Tolls on 1+ lane,17500,2002,1,1978,1-State DOT,1,,,,,2002,15000,,,,8,17500,2500,2500,14.29,14.29
,,SPAR-208,12,4,MN,No Tolls on 1+ lane,17500,2002,1,1978,1-State DOT,1,,,,,2002,15000,,,,8,17500,2500,2500,14.29,14.29
,,SPAR-208,12,4,MN,No Tolls on 1+ lane,16850,2002,1,1978,1-State DOT,1,,,,,2002,15000,,,,8,16850,1850,1850,10.98,10.98
,,SPAR-208,12,4,MN,No Tolls on 1+ lane,16850,2002,1,1978,1-State DOT,1,,,,,2002,15000,,,,8,16850,1850,1850,10.98,10.98
,,SPAR-208,12,4,MN,No Tolls on 1+ lane,18100,2002,1,1978,1-State DOT,1,,,,,2002,17250,,,,8,18100,850,850,4.7,4.7
,,SPAR-208,12,4,MN,No Tolls on 1+ lane,18100,2002,1,1978,1-State DOT,1,,,,,2002,17250,,,,8,18100,850,850,4.7,4.7
,,SPAR-208A,12,4,MN,No Tolls on 1+ lane,18100,2002,1,1979,1-State DOT,1,,,,,2002,17250,,,,8,18100,850,850,4.7,4.7
,,SPAR-208A,12,4,MN,No Tolls on 1+ lane,18100,2002,1,1979,1-State DOT,1,,,,,2002,17250,,,,8,18100,850,850,4.7,4.7
,,SPAR-208A,12,4,MN,No Tolls on 1+ lane,17800,2002,1,1979,1-State DOT,1,,,,,2002,19250,,,,8,17800,-1450,1450,-8.15,8.15
,,SPAR-208A,12,4,MN,No Tolls on 1+ lane,17800,2002,1,1979,1-State DOT,1,,,,,2002,19250,,,,8,17800,-1450,1450,-8.15,8.15
,,SPAR-208A,12,4,MN,No Tolls on 1+ lane,17600,2002,1,1979,1-State DOT,1,,,,,2002,19000,,,,8,17600,-1400,1400,-7.95,7.95
,,SPAR-208A,12,4,MN,No Tolls on 1+ lane,17600,2002,1,1979,1-State DOT,1,,,,,2002,19000,,,,8,17600,-1400,1400,-7.95,7.95
,,SPAR-210,12,4,MN,No Tolls on 1+ lane,29125,2003,1,1978,1-State DOT,1,,,,,2003,41000,,,,8,29125,-11875,11875,-40.77,40.77
,,SPAR-210,12,4,MN,No Tolls on 1+ lane,29125,2003,1,1978,1-State DOT,1,,,,,2003,41000,,,,8,29125,-11875,11875,-40.77,40.77
,,SPAR-210,12,4,MN,No Tolls on 1+ lane,29800,2003,1,1978,1-State DOT,1,,,,,2003,42000,,,,8,29800,-12200,12200,-40.94,40.94
,,SPAR-210,12,4,MN,No Tolls on 1+ lane,29800,2003,1,1978,1-State DOT,1,,,,,2003,42000,,,,8,29800,-12200,12200,-40.94,40.94
,,SPAR-210,12,4,MN,No Tolls on 1+ lane,28990,2003,1,1978,1-State DOT,1,,,,,2003,41500,,,,8,28990,-12510,12510,-43.15,43.15
,,SPAR-210,12,4,MN,No Tolls on 1+ lane,28990,2003,1,1978,1-State DOT,1,,,,,2003,41500,,,,8,28990,-12510,12510,-43.15,43.15
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,16980,2002,1,1978,1-State DOT,1,,,,,2002,19250,,,,8,16980,-2270,2270,-13.37,13.37
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,17580,2002,1,1978,1-State DOT,1,,,,,2002,19250,,,,8,17580,-1670,1670,-9.5,9.5
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,19680,2002,1,1978,1-State DOT,1,,,,,2002,22500,,,,8,19680,-2820,2820,-14.33,14.33
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,18630,2002,1,1978,1-State DOT,1,,,,,2002,22500,,,,8,18630,-3870,3870,-20.77,20.77
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,5280,2002,1,1978,1-State DOT,1,,,,,2002,5750,,,,8,5280,-470,470,-8.9,8.9
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,4680,2002,1,1978,1-State DOT,1,,,,,2002,5750,,,,8,4680,-1070,1070,-22.86,22.86
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,3300,2002,1,1978,1-State DOT,1,,,,,2002,4200,,,,8,3300,-900,900,-27.27,27.27
,,SPAR-220,12,4,MN,No Tolls on 1+ lane,4620,2002,1,1978,1-State DOT,1,,,,,2002,4200,,,,8,4620,420,420,9.09,9.09
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,12100,2000,1,1979,1-State DOT,1,,,,,2000,23750,,,,8,12100,-11650,11650,-96.28,96.28
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,12100,2000,1,1979,1-State DOT,1,,,,,2000,23750,,,,8,12100,-11650,11650,-96.28,96.28
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,15500,2000,1,1979,1-State DOT,1,,,,,2000,31000,,,,8,15500,-15500,15500,-100,100
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,15500,2000,1,1979,1-State DOT,1,,,,,2000,31000,,,,8,15500,-15500,15500,-100,100
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,23200,2000,1,1979,1-State DOT,1,,,,,2000,35000,,,,8,23200,-11800,11800,-50.86,50.86
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,23200,2000,1,1979,1-State DOT,1,,,,,2000,35000,,,,8,23200,-11800,11800,-50.86,50.86
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,23000,2000,1,1979,1-State DOT,1,,,,,2000,36000,,,,8,23000,-13000,13000,-56.52,56.52
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,23000,2000,1,1979,1-State DOT,1,,,,,2000,36000,,,,8,23000,-13000,13000,-56.52,56.52
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,31800,2000,1,1979,1-State DOT,1,,,,,2000,46500,,,,8,31800,-14700,14700,-46.23,46.23
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,31800,2000,1,1979,1-State DOT,1,,,,,2000,46500,,,,8,31800,-14700,14700,-46.23,46.23
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,30100,2000,1,1979,1-State DOT,1,,,,,2000,51500,,,,8,30100,-21400,21400,-71.1,71.1
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,30100,2000,1,1979,1-State DOT,1,,,,,2000,51500,,,,8,30100,-21400,21400,-71.1,71.1
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,24800,2000,1,1979,1-State DOT,1,,,,,2000,36500,,,,8,24800,-11700,11700,-47.18,47.18
,,SPAR-224,12,4,MN,No Tolls on 1+ lane,24800,2000,1,1979,1-State DOT,1,,,,,2000,36500,,,,8,24800,-11700,11700,-47.18,47.18
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,56500,2002,1,1979,1-State DOT,1,,,,,2002,82500,,,,8,56500,-26000,26000,-46.02,46.02
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,56500,2002,1,1979,1-State DOT,1,,,,,2002,82500,,,,8,56500,-26000,26000,-46.02,46.02
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,43000,2002,1,1979,1-State DOT,1,,,,,2002,67500,,,,8,43000,-24500,24500,-56.98,56.98
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,46500,2002,1,1979,1-State DOT,1,,,,,2002,67500,,,,8,46500,-21000,21000,-45.16,45.16
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,64000,2002,1,1979,1-State DOT,1,,,,,2002,80000,,,,8,64000,-16000,16000,-25,25
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,62500,2002,1,1979,1-State DOT,1,,,,,2002,80000,,,,8,62500,-17500,17500,-28,28
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,43500,2002,1,1979,1-State DOT,1,,,,,2002,70500,,,,8,43500,-27000,27000,-62.07,62.07
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,43500,2002,1,1979,1-State DOT,1,,,,,2002,70500,,,,8,43500,-27000,27000,-62.07,62.07
,,SPAR-227,12,4,MN,No Tolls on 1+ lane,32500,2002,1,1979,1-State DOT,1,,,,,2002,60000,,,,8,32500,-27500,27500,-84.62,84.62
