StationID,2002,2003,2004,2005
860432,28500,25500,25000,26000
860433,66000,59500,63500,66500
860435,27000,29500,30000,29000
860436,24000,24500,23000,23500
860437,8500,8300,9400,9200
860438,29000,27000,26000,27000
860442,33000,31500,35500,36000
860443,50500,46000,43500,46500
860444,49000,48500,46000,46500
860445,60000,58500,63500,61500
860446,42500,44500,44000,44500
860448,16200,14100,14900,15400
860449,38000,37500,40500,36500
860450,44500,51000,48500,46500
860451,35000,35000,36500,35000
860452,33500,28500,29000,29500
860453,30000,29500,31000,29500
860460,38500,36000,38000,39500
860461,42500,40000,42500,42500
860462,54500,54500,58500,58000
860466,33500,32000,31500,32500
860467,59500,58500,58500,59500
860469,55000,55500,56000,57000
860471,79000,77500,74500,76500
860473,18000,18200,17500,18400
860474,31000,28500,29000,31000
860475,22000,26000,27500,27500
860476,23000,23500,25000,25000
860478,52000,52500,51000,51000
860479,61000,57500,57500,58500
860480,44000,43000,41000,41500
860482,13300,14700,15100,15700
860484,23000,22500,24000,25000
860485,43000,44500,42000,43000
860487,56500,57500,59500,56500
860488,43000,40500,40000,41000
860490,15100,16300,16600,15800
860491,47500,48500,52000,52000
860492,33000,34000,34500,34000
860493,50500,43000,42000,48000
860494,19300,17700,17600,18800
860497,56500,52000,54500,54500
860498,52000,46500,45000,48000
860501,22000,21000,21500,22500
860584,17100,18700,17800,17700
860590,43000,40000,40500,38000
860600,24000,24000,27000,23500
860601,21000,20500,20500,20500
860602,9500,9100,9300,8800
860603,13000,14000,14000,14000
860604,24500,24500,26000,24500
860605,20000,19000,19000,20500
860606,8100,8000,8400,8400
860607,22500,22000,22500,20500
860608,21500,19000,21500,21500
860609,13000,14500,14500,15000
860610,27000,29500,29000,26500
860612,7200,7100,7100,7500
860613,5100,4600,4900,5000
860614,8400,10000,10500,9400
860615,6000,6900,7900,8500
860616,17500,18500,17000,15500
860617,29500,32500,28500,26000
860618,18000,17000,17000,18000
860619,9900,10500,11000,10500
860620,18000,17500,18000,17000
860621,25500,27000,25500,24500
860622,5600,5900,6000,6000
860623,5600,5900,5900,6300
860624,11500,11000,12000,11500
860625,16500,18500,20000,19000
860626,13500,14000,15500,15000
860627,14000,15500,15500,13000
860628,23000,23000,22000,23000
860629,23000,23000,23000,18500
860630,16500,14000,15500,17000
862000,141500,143500,157500,162000
862001,111500,113500,104500,105500
862002,111500,113500,106000,107000
862003,114500,116500,109000,110000
862004,118500,125000,137500,138500
862005,129500,131500,142000,143000
862006,35500,38500,44500,46500
862007,17700,17400,21000,17700
862394,258000,259000,265000,259000
862454,271000,272000,253000,269000
862455,287000,282000,275000,289000
862456,270000,279000,272000,283000
862458,290000,275000,260000,282000
862487,220000,212000,220000,225000
862493,288000,301000,291000,283000
862498,296000,303000,280000,280000
862499,298000,288000,300000,314000
862500,284000,278000,279000,279000
862501,260000,259000,262000,268000
862502,250000,260000,260000,260000
862503,231000,246000,239000,244000
862504,233000,243000,240000,245000
862505,230000,228000,228000,226000
862506,210000,206000,209000,207000
862507,199000,203000,197000,197000
862800,129000,140000,141500,142500
862801,149500,154000,157500,158500
862802,142000,143500,145000,149500
862803,167000,172000,174500,170000
862804,172500,174500,168000,169000
862806,179500,182500,180000,197000
862807,96500,97500,110500,111500
862808,162500,164500,166000,167000
862810,34500,35000,35000,35000
863011,54000,38000,38000,39500
863012,41500,40000,39500,37500
863015,50500,50500,51000,48500
864000,,14000,,
864001,,22500,,
864002,,22500,,
864003,,12000,,
864004,,11000,,
864005,,18000,,
864006,,18500,,
864007,,12000,,
864008,,15000,,
864009,,18000,,
864010,,19500,,
864011,,15000,,
864012,,18500,,
864013,,18500,,
864014,,17500,,
864015,,18500,,
864016,,14000,,
864017,,15500,,
864018,,15500,,
864019,,14000,,
864020,,12000,,
864021,,11000,,
864022,,11500,,
864023,,12500,,
864034,,13000,,
864035,,12500,,
864036,,12500,,
864037,,9000,,
864038,,10500,,
864039,,12500,,
864040,,12500,,
864041,,10500,,
864042,,11500,,
864043,,14000,,
864044,,21500,,
864045,,15500,,
864047,,15500,,
864048,,17000,,
864049,,25000,,
864050,,14500,,
864051,,19000,,
864052,,17500,,
864053,,13500,,
864054,,24000,,
864055,,16500,,
864056,,16000,,
864057,,11500,,
864058,,6900,,
864059,,14500,,
864060,,16000,,
864061,,6700,,
864062,,21000,,
864063,,10500,,
864064,,11000,,
864065,,20000,,
864066,,18000,,
864067,,6400,,
864068,,7500,,
864069,,12000,,
864070,,22000,,
864071,,7500,,
864072,,12500,,
864073,,10000,,
864080,,14000,,
864081,,13000,,
864082,,13500,,
864083,,15500,,
864084,,8500,,
864085,,6300,,
864086,,14000,,
864087,,11000,,
864088,,15500,,
864089,,400,,
864090,,350,,
864091,,150,,
864092,,350,,
864094,,550,,
864095,,1500,,
864100,6500,7800,,10000
864101,10000,12500,,15500
864102,5200,4900,,6600
864103,17500,19000,,20500
864104,11000,9700,,10000
864105,18000,16000,,17000
864106,6100,6400,,6800
864107,19000,17000,,18000
864108,6400,5600,,
864109,12500,12000,,
864110,4600,5000,,
864111,11500,10500,,
864112,4000,4200,,
864113,7900,8600,,
864114,3100,3200,,
864115,10500,11000,,
864116,14000,14000,,
864117,14500,16000,,
864118,16500,16500,,
864119,13500,14000,,
864120,29500,32500,,
864121,35500,30500,,
864122,12000,12000,,
864123,6600,7400,,
864124,6800,6900,,
864125,13000,12500,,
864126,32500,29500,,
864127,,32500,,
864129,,7600,,
864130,,7100,,
864132,,6800,,
864133,,1400,,
864134,,1000,,
864135,,6600,,
864136,,3400,,
864137,,2600,,
864138,,2200,,
864139,,3100,,
864141,4400,7500,,10000
864142,13000,12500,,14000
864143,10000,8800,,9400
864144,5600,6500,,7700
864147,,1100,,
864148,,600,,
864149,,950,,
864150,,1500,,
864200,8100,8200,,
864201,8100,8000,,
864202,,17000,,
864203,,18000,,
864204,,6000,,
864205,,14500,,
864206,,15500,,
864207,,6200,,
864208,,3100,,
864209,,6600,,
864210,,6500,,
864211,,4500,,
864212,,5200,,
864213,,10500,,
864214,,11000,,
864215,,4900,,
864216,,9400,,
864217,,13000,,
864218,,15000,,
864219,,15500,,
864220,,13000,,
864221,,10500,,
864222,,10000,,
864223,,23500,,
864224,,15000,,
864225,,5200,,
864226,,17500,,
864227,,15500,,
864228,,7100,,
864229,,21500,,
864230,,21500,,
864231,,7800,,
864232,,9500,,
864233,,4200,,
864234,,16500,,
864235,,10000,,
864236,,7700,,
864237,,5300,,
864238,,12500,,
864239,,25500,,
864240,,18500,,
864241,,21000,,
864242,,3600,,
864243,,2400,,
864244,,17500,,
864245,,5000,,
864246,,1700,,
864247,,5500,,
864248,,3000,,
864249,,10500,,
864250,,4400,,
864251,,9600,,
864252,,1700,,
864253,,4900,,
864254,,4500,,
864255,,3800,,
864256,,3900,,
864257,,1100,,
864258,,2100,,
864259,,35000,,
864260,,25000,,
864261,,13500,,
864262,,33500,,
864263,,14000,,
864264,,11000,,
864265,,43500,,
864266,,10500,,
864300,,23000,,
864301,,5000,,
864302,,5300,,
864303,,5500,,
864304,,6400,,
864500,,8700,,
864501,,9300,,
864502,,9500,,
864503,,8900,,
864504,,7500,,
864505,,7200,,
864506,,6800,,
864507,,5100,,
864512,6600,6800,,
864543,,7400,,
864546,,10500,,
864550,,9600,,
864553,,11500,,
864557,,12500,,
864558,,13500,,
864563,,9200,,
864564,,8100,,
864567,,5500,,
864568,,5000,,
864569,,6100,,
864571,,5200,,
864573,,11500,,
864584,,15500,,
864585,,7400,,
864587,,8000,,
864608,5000,4800,,
864610,7800,7800,,
864614,5700,6100,,
864636,,2400,,
864637,,1300,,
864638,,1300,,
864639,,2700,,
865002,63000,66500,70000,67500
865015,52500,49500,52500,50000
865019,32500,30500,31500,32500
865020,19700,18200,18400,16700
865025,19000,20500,20000,19500
865028,34500,33000,35500,35500
865029,48000,48500,49500,47000
865036,39500,35000,35500,34500
865037,38500,40500,39500,39500
865042,26000,22500,23000,24500
865044,30000,26000,26500,28500
865046,50000,50500,52000,53000
865050,14400,13800,14400,13800
865054,54500,57500,59000,55500
865064,41000,39500,41500,42500
865067,45000,44000,44500,46000
865074,25000,23500,23000,23500
865088,29500,26000,25500,27500
865092,23000,22000,19100,19500
865093,24500,26500,25000,24000
865100,35500,35500,38000,39000
865108,11400,13500,11600,12400
865112,47000,43500,44000,45500
865120,40500,40500,40500,38500
865123,46000,51000,51000,50000
865126,33000,33000,32500,32000
865130,75000,69500,69500,67500
865134,33000,32500,30500,32000
865135,39000,37000,37000,37500
865136,55000,46500,44500,47000
865139,58000,57500,56000,55500
865140,20200,18900,18700,19100
865157,45500,44000,42000,41000
865162,48500,41500,43000,42500
865164,63000,58500,55000,54000
865165,64500,62500,61500,63500
865166,24000,20500,22000,21500
865169,11400,10400,10600,11000
865170,27500,30500,26500,22500
865172,40500,40000,39500,41500
865173,50500,50500,50500,49500
865177,42500,40500,38500,42000
865181,39000,42000,44500,40000
865189,26500,26000,25500,27500
865201,46500,47500,47500,45000
865207,54000,56000,57000,55000
865210,50000,48000,45000,45500
865212,16900,18200,17600,18200
865214,65500,64000,63000,66500
865216,29500,30500,33500,31500
865233,19500,20000,21500,21000
865234,33500,32000,32500,32500
865235,43500,43000,46500,45500
865238,47500,47000,46500,48000
865240,13500,12300,14100,13000
865241,10800,11200,11100,10000
865253,24500,23500,23000,25000
865290,20000,18500,19500,19000
865291,19500,20000,19500,17500
865292,23000,25000,22000,23000
865293,66500,62000,64500,64500
865294,51500,52000,49000,50500
865295,53000,51000,54000,54000
865296,46000,46500,42500,43000
865297,45000,44000,43000,42500
865298,39000,23000,26000,29000
865299,16600,14900,15000,14300
865300,28500,27000,28000,30000
865301,31000,27000,27000,26000
865302,63500,65000,63500,62000
865303,34500,34000,31000,32500
865304,40500,41000,40500,41000
865305,36500,36500,38000,39000
865306,38000,39500,40000,40500
865307,41500,44000,43500,41000
865308,31000,29500,30500,30500
865309,67000,68000,64500,62000
865310,40000,38500,39000,39500
865311,29000,29500,29000,30000
865312,20300,20000,18500,22500
865313,41000,43500,43000,43500
865314,52500,52500,53000,54000
865315,38000,33500,32000,34000
865316,41500,35500,34000,34500
865317,29000,25000,23000,24000
865319,10300,11600,11900,11900
865320,27500,26500,27500,27000
865321,17300,16000,17700,17600
865322,36000,40000,43000,43500
865323,36500,38000,40000,42000
865324,43500,41000,43500,44500
865325,47500,45500,45500,46500
865328,35500,36000,37000,38000
865329,52000,57000,61500,59000
865330,17900,19000,19800,19000
865331,8800,9000,8100,8100
865332,19100,18400,17900,18100
865333,13800,14900,14100,14500
865334,11000,10500,11000,11500
865335,10500,11000,11000,11500
865336,13400,14300,13000,17100
865337,14000,13200,12400,15400
865390,17500,15500,16000,17000
867001,,,,5700
867003,,,,28000
867004,,,,17000
867005,,,,34000
867007,,,,38000
867009,,,,35500
867010,,,,25000
867011,,,,27000
867015,,,,20500
867016,,,,22500
867017,,,,10500
867026,,,,36000
867027,,,,5300
867028,,,,21000
867033,,,,13000
867037,,,,3100
867038,,,,32500
867040,,,,10000
867044,,,,16500
867047,,,,21500
867048,,,,2200
867052,,,,8200
867055,,,,11500
867057,,,,20600
867060,,,,15500
867061,,,,18800
867067,,,,22500
867068,,,,38500
867071,,,,36000
867072,,,,21000
867074,,,,13500
867076,,,,49500
867077,,,,20300
867078,,,,34000
867079,,,,14200
867081,,,,50500
867085,,,,53000
867086,,,,16800
867087,,,,6700
867091,,,,56000
867092,,,,13000
867094,,,,20000
867099,,,,32000
867100,,,,35500
867101,,,,40500
867105,,,,42000
867107,,,,35000
867109,,,,13500
867110,,,,13800
867115,,,,14500
867116,,,,34500
867119,,,,26000
867128,,,,37000
867129,,,,51000
867132,,,,21500
867138,,,,34000
867139,,,,33500
867141,,,,14000
867142,,,,17500
867143,,,,10000
867144,,,,36500
867145,,,,17500
867147,,,,8300
867153,,,,55500
867157,,,,26500
867161,,,,26500
867162,,,,12900
867164,,,,33500
867166,,,,13000
867168,,,,16500
867171,,,,16500
867174,,,,12500
867179,,,,17500
867185,,,,9000
867186,,,,24500
867187,,,,35500
867188,,,,12500
867191,,,,2900
867192,,,,10000
867193,,,,7800
867194,,,,4200
867195,,,,10100
867196,,,,29000
867198,,,,28500
867202,,,,41500
867222,,,,19500
867226,,,,28500
867227,,,,37500
867233,,,,3500
867236,,,,39000
867245,,,,22000
867248,,,,21500
867255,,,,3800
867260,,,,31500
867292,,,,18400
867297,,,,32000
867309,,,,6600
867310,,,,8700
867311,,,,2000
867312,,,,7400
867313,,,,7000
867314,,,,5600
867315,,,,11000
867319,,,,6300
867321,,,,6000
867326,,,,40000
867328,,,,19100
867330,,,,31000
867331,,,,37500
867332,,,,22500
867339,,,,19200
867341,,,,20200
867344,,,,51500
867345,,,,26500
867346,,,,39500
867348,,,,39500
867349,,,,30000
867350,,,,33000
867351,,,,30500
867354,,,,9400
867357,,,,10500
867361,,,,40500
867364,,,,7000
867365,,,,5200
867367,,,,52000
867368,,,,43500
867373,,,,51000
867374,,,,43500
867378,,,,40000
867394,,,,20500
867395,,,,21000
867399,,,,46500
867406,,,,16400
867407,,,,37000
867409,,,,44000
867411,,,,25000
867413,,,,9800
867423,,,,36500
867424,,,,22000
867428,,,,32000
867440,,,,54000
867441,,,,34500
867442,,,,32500
867446,,,,24500
867448,,,,27500
867455,,,,32000
867460,,,,41000
867461,,,,35500
867462,,,,28000
867464,,,,26000
867465,,,,27500
867466,,,,46500
867468,,,,40000
867472,,,,34500
867473,,,,31500
867475,,,,27000
867476,,,,34000
867477,,,,27000
867480,,,,20400
867482,,,,32500
867491,,,,67000
867493,,,,46500
867500,,,,23200
867503,,,,40000
867505,,,,23500
867506,,,,28500
867507,,,,23000
867508,,,,26500
867512,,,,18300
867514,,,,17500
867515,,,,13100
867516,,,,24000
867518,,,,14600
867520,,,,25000
867521,,,,11500
867524,,,,9600
867525,,,,32500
867529,,,,17900
867532,,,,31500
867533,,,,24000
867536,,,,32000
867537,,,,31000
867539,,,,14500
867544,,,,15600
867545,,,,19100
867546,,,,18900
867551,,,,37500
867552,,,,38500
867553,,,,41500
867557,,,,39500
867562,,,,45500
867563,,,,26500
867577,,,,22500
867580,,,,19600
867582,,,,13300
867583,,,,15100
867586,,,,30000
867593,,,,28000
867594,,,,31000
867596,,,,50000
867597,,,,39500
867602,,,,29000
867604,,,,24000
867605,,,,35000
867606,,,,52000
867607,,,,49000
867610,,,,47000
867615,,,,28000
867621,,,,44000
867626,,,,17000
867627,,,,17500
867628,,,,12000
867639,,,,18000
867640,,,,12000
867642,,,,22000
867643,,,,19000
867649,,,,13000
867650,,,,20700
867655,,,,20000
867656,,,,5000
867657,,,,11000
867658,,,,31000
867660,,,,57000
867662,,,,22500
867663,,,,6000
867664,,,,18200
867669,,,,25000
867675,,,,44000
867677,,,,12000
867680,,,,24500
867681,,,,28000
867685,,,,28000
867687,,,,13900
867689,,,,39500
867694,,,,52000
867703,,,,10500
867708,,,,22500
867712,,,,31000
867715,,,,16300
867719,,,,5400
867727,,,,15600
867729,,,,16900
867739,,,,39500
867744,,,,23500
867746,,,,19600
867749,,,,17700
867769,,,,25500
867773,,,,24000
867778,,,,20700
867784,,,,16800
867785,,,,19400
867810,,,,22000
867811,,,,31500
867812,,,,38000
867912,,,,12500
867913,,,,21500
867914,,,,27500
867919,,,,11100
867922,,,,35500
867937,,,,3800
867944,,,,10500
867970,,,,32000
867973,,,,13500
867996,,,,28500
868001,,,,21500
868008,,,,16000
868010,,,,20500
868011,,,,15500
868012,,,,13500
868013,,,,12500
868014,,,,8300
868015,,,,8500
868016,,,,17500
868023,,,,14000
868030,,,,39000
868036,,,,20500
868041,,,,40500
868049,,,,28000
868054,,,,41000
868055,,,,41000
868056,,,,30000
868103,,,,5000
868105,,,,4500
868109,,,,6300
868115,,,,14900
868117,,,,34000
868118,,,,11000
868120,,,,11000
868122,,,,12500
868123,,,,10500
868124,,,,13500
868125,,,,9200
868126,,,,6200
868128,,,,16600
868129,,,,12000
868132,,,,5900
868133,,,,6500
868148,,,,6400
868205,,,,16700
868206,,,,8800
868207,,,,8200
868212,,,,17000
868214,,,,16400
868215,,,,13000
868218,,,,33000
868227,,,,36000
868420,,,,29000
869006,,,,14600
869008,,,,18000
869011,,,,23500
869014,,,,7900
869017,,,,12500
869018,,,,18100
869019,,,,15900
869026,,,,18100
869029,,,,17000
869039,,,,15500
869040,,,,17300
869042,,,,19800
869044,,,,11100
869047,,,,9700
869048,,,,12200
869049,,,,20100
869053,,,,13500
869055,,,,12300
869056,,,,6400
869059,,,,16200
869060,,,,15400
869061,,,,4000
869065,,,,22000
869066,,,,8000
869067,,,,8300
869068,,,,12000
869069,,,,9000
869070,,,,8200
869071,,,,7900
869072,,,,8100
869073,,,,13000
869074,,,,12500
869076,,,,6700
869077,,,,18000
869078,,,,17100
869079,,,,28500
869080,,,,16500
869081,,,,11500
869083,,,,30500
869084,,,,18000
869085,,,,7800
869091,,,,31000
869095,,,,34000
869096,,,,13100
869097,,,,26000
869098,,,,24000
869099,,,,19700
869101,,,,11000
869105,,,,15800
869106,,,,13900
869107,,,,19000
869108,,,,6200
869109,,,,12300
869110,,,,37000
869111,,,,1000
869113,,,,15500
869115,,,,8200
869116,,,,5000
869121,,,,29500
869122,,,,16000
869125,,,,8000
869130,,,,28000
869131,,,,33000
869133,,,,30500
869134,,,,5200
869137,,,,29000
869138,,,,15000
869140,,,,13000
869141,,,,14000
869142,,,,32500
869143,,,,29500
869145,,,,41000
869147,,,,3900
869150,,,,32000
869151,,,,26500
869152,,,,25500
869157,,,,16700
869160,,,,9600
869164,,,,9900
869166,,,,21500
869173,,,,36500
869177,,,,43500
869188,,,,3700
869190,,,,26500
869192,,,,26500
869193,,,,21000
869195,,,,46500
869196,,,,4300
869197,,,,12800
869199,,,,38000
869200,,,,9400
869205,,,,6800
869207,,,,38000
869209,,,,18700
869211,,,,11500
869213,,,,17700
869215,,,,4400
869217,,,,7100
869225,,,,12200
869227,,,,23500
869229,,,,12300
869231,,,,3900
869233,,,,22000
869235,,,,4900
869237,,,,8300
869240,,,,6400
869241,,,,13400
869244,,,,31000
869246,,,,23000
869253,,,,29500
869255,,,,35500
869257,,,,14100
869259,,,,26000
869263,,,,20500
869265,,,,7300
869267,,,,5100
869269,,,,6400
869271,,,,22500
869273,,,,14800
869275,,,,3600
869277,,,,19300
869279,,,,10200
869281,,,,37000
869283,,,,5200
869285,,,,12000
869287,,,,16000
869289,,,,22500
869291,,,,18000
869295,,,,7300
869297,,,,3400
869301,,,,16200
869303,,,,12900
869305,,,,10100
869307,,,,9600
869311,,,,47000
869317,,,,14500
869319,,,,19400
869323,,,,18800
869325,,,,12400
869327,,,,6700
869329,,,,9000
869333,,,,14900
869335,,,,4700
869337,,,,4700
869339,,,,15200
869341,,,,10600
869343,,,,5000
869347,,,,27500
869349,,,,10900
869351,,,,18300
869355,,,,6700
869361,,,,4900
869363,,,,5900
869365,,,,17000
869367,,,,5900
869369,,,,19400
869371,,,,7900
869373,,,,8700
869375,,,,13700
869377,,,,13500
869379,,,,17400
869381,,,,20500
869385,,,,9900
869387,,,,8700
869389,,,,4400
869391,,,,15200
869393,,,,12700
869395,,,,4100
869397,,,,13000
869399,,,,13200
869401,,,,3100
869403,,,,7200
869405,,,,25500
869407,,,,7500
869409,,,,14000
869413,,,,18100
869415,,,,40500
869417,,,,7800
869419,,,,12000
869421,,,,32000
869423,,,,16000
869425,,,,7300
869427,,,,4800
869429,,,,9200
869431,,,,18800
869433,,,,22500
869435,,,,16200
869439,,,,19300
869443,,,,10800
869445,,,,18900
869447,,,,10500
869449,,,,11000
869451,,,,10500
869453,,,,5100
869455,,,,30000
869457,,,,25000
869459,,,,9400
869461,,,,48000
869463,,,,18700
869465,,,,6100
869467,,,,12100
869469,,,,12300
869470,,,,10200
869472,,,,8100
869473,,,,10500
869474,,,,6900
869475,,,,14500
869476,,,,28500
869477,,,,7700
869478,,,,36000
869480,,,,5300
869481,,,,10200
869482,,,,14100
869483,,,,3400
869485,,,,4300
869486,,,,16000
869487,,,,10700
869488,,,,11700
869489,,,,8000
869490,,,,9400
869492,,,,17900
869493,,,,19900
869495,,,,6200
869497,,,,26000
869498,,,,9200
869499,,,,27500
869500,,,,20000
869501,,,,9800
869502,,,,6000
869504,,,,8800
869505,,,,6100
869506,,,,3200
869508,,,,50000
869509,,,,5200
869510,,,,4800
869512,,,,12800
869513,,,,18500
869514,,,,33500
869516,,,,15800
869517,,,,14900
869518,,,,18000
869519,,,,9700
869520,,,,12500
869521,,,,26500
869525,,,,10800
869526,,,,3700
869527,,,,9900
869528,,,,39500
869530,,,,9500
869532,,,,5100
869534,,,,7300
869535,,,,5900
869536,,,,8200
869537,,,,6000
869538,,,,22000
869539,,,,4300
869540,,,,6000
869541,,,,5300
869542,,,,3600
869543,,,,6000
869545,,,,7200
869546,,,,35500
869547,,,,10900
869548,,,,9500
869549,,,,4600
869550,,,,6400
869551,,,,34000
869552,,,,39000
869553,,,,12200
869554,,,,19700
869555,,,,5500
869556,,,,7800
869557,,,,2300
869558,,,,5100
869559,,,,4600
869560,,,,15300
869561,,,,8900
869562,,,,6200
869564,,,,4600
869566,,,,38000
869569,,,,22500
869571,,,,24500
869572,,,,9200
869573,,,,29000
869574,,,,10500
869575,,,,9800
869577,,,,4600
869581,,,,18100
869582,,,,5000
869583,,,,4800
869584,,,,4000
869585,,,,39000
869586,,,,8800
869587,,,,12500
869588,,,,12000
869589,,,,5600
869590,,,,7200
869591,,,,4700
869592,,,,33000
869594,,,,5600
869595,,,,4800
869596,,,,3600
869597,,,,6800
869598,,,,16500
869603,,,,17800
869604,,,,8000
869605,,,,16100
869606,,,,15000
869607,,,,9300
869608,,,,6200
869610,,,,4200
869611,,,,6200
869613,,,,3500
869615,,,,5400
869618,,,,8800
869619,,,,4600
869620,,,,4500
869621,,,,7600
869622,,,,15900
869623,,,,7800
869624,,,,13000
869625,,,,1800
869626,,,,7600
869627,,,,17000
869628,,,,7400
869630,,,,3900
869631,,,,6700
869632,,,,6300
869633,,,,8800
869634,,,,3900
869635,,,,6000
869636,,,,8500
869637,,,,7600
869639,,,,28000
869640,,,,6900
869641,,,,8100
869642,,,,12500
869643,,,,8300
869644,,,,19600
869645,,,,5300
869646,,,,18200
869647,,,,800
869648,,,,7200
869649,,,,10500
869650,,,,9400
869652,,,,31000
869653,,,,10500
869654,,,,4000
869658,,,,7200
869660,,,,9000
869662,,,,6300
869663,,,,3300
869664,,,,3200
869665,,,,7100
869667,,,,16900
869668,,,,15500
869669,,,,150
869670,,,,4500
869671,,,,26000
869672,,,,48000
869673,,,,19100
869674,,,,33000
869675,,,,16700
869676,,,,1550
869677,,,,43000
869678,,,,5000
869679,,,,5700
869680,,,,11400
869682,,,,6100
869683,,,,4500
869685,,,,4700
869686,,,,4700
869687,,,,19600
869688,,,,38000
869690,,,,3100
869691,,,,29500
869692,,,,15900
869693,,,,18800
869694,,,,8900
869695,,,,34000
869696,,,,13800
869697,,,,3700
869698,,,,14300
869699,,,,200
869704,,,,5500
869706,,,,5100
869708,,,,3500
869709,,,,13200
869710,,,,12000
869711,,,,6700
869712,,,,11900
869713,,,,7500
869714,,,,6600
869715,,,,9500
869716,,,,6500
869717,,,,6300
869718,,,,3500
869719,,,,3000
869720,,,,2200
869722,,,,3500
869723,,,,8200
869724,,,,4200
869725,,,,2000
869726,,,,10600
869727,,,,5600
869728,,,,5300
869729,,,,4500
869730,,,,6200
869731,,,,450
869732,,,,7400
869733,,,,1400
869735,,,,2300
869736,,,,7400
869737,,,,8700
869738,,,,7000
869739,,,,4200
869740,,,,7100
869741,,,,4500
869742,,,,6300
869743,,,,4000
869744,,,,1100
869745,,,,1300
869746,,,,3600
869747,,,,5200
869748,,,,6700
869749,,,,1900
869750,,,,11000
869751,,,,2300
869752,,,,4400
869753,,,,5900
869754,,,,4200
869755,,,,6800
869756,,,,700
869757,,,,8500
869758,,,,8900
869759,,,,5400
869760,,,,3100
869761,,,,8600
869762,,,,6100
870003,7400,5200,6000,5700
870004,12900,14100,20500,15100
870005,47000,51500,47500,46500
870007,22000,23000,29500,27500
870008,38500,38500,41500,35500
870009,17900,19300,20500,14600
870010,13700,12800,15100,14600
870011,47000,37500,45000,44000
870012,44000,42500,46500,46500
870014,73000,68000,67000,75500
870015,72000,71500,81000,75000
870019,38500,35500,35500,35500
870020,37500,37000,37500,35500
870021,78500,63000,63000,60500
870022,57500,59500,56000,57000
870023,46000,46500,41000,44500
870024,39000,37500,41000,48000
870025,43000,44000,48000,56000
870026,49500,50000,48000,56000
870027,57000,53500,57000,54000
870028,87000,82500,76000,75000
870030,36000,33500,46000,46000
870031,90056,90344,89596,90151
870032,13700,14800,15700,15700
870033,75000,74000,77000,
870034,22500,22000,20400,20500
870035,17400,16900,17500,17800
870036,28000,28000,31000,26500
870037,22100,21100,21600,19600
870038,49000,51000,59500,58000
870039,35500,34000,33000,33000
870040,16200,16000,18400,15300
870041,39000,29000,33000,32000
870042,35500,34500,38000,44500
870043,11600,15800,16900,16300
870044,40500,41500,39000,45500
870045,32000,33500,34500,36000
870046,30000,29500,28000,29000
870047,29500,30500,29000,28000
870050,18100,19500,21500,18800
870052,11900,10100,10400,10900
870054,25500,28500,25500,29000
870056,33500,38000,41000,39000
870058,14700,14700,16200,13600
870060,69500,69500,82000,70000
870062,75500,84500,89000,80000
870064,71500,73000,71500,63000
870066,53000,54000,55000,55500
870068,46500,46000,50000,44000
870070,33000,27000,31000,29500
870072,54000,47500,65500,53000
870074,52000,54000,61000,52000
870076,57500,54500,59000,53000
870078,73500,72500,68500,72500
870080,53500,49500,51500,55500
870082,44500,42000,42500,39000
870084,10400,12700,13600,15900
870086,16100,15200,19700,20500
870088,46500,44000,42500,49500
870090,48000,54000,69000,56500
870092,54500,50500,55500,58000
870094,41000,40500,42000,39000
870096,26393,25715,24653,25344
870097,48500,37500,43500,36000
870098,12000,12500,14000,14000
870099,12000,12000,13300,15800
870100,10500,10000,9300,11000
870101,4300,3800,4600,5400
870102,52500,46000,49500,51000
870104,28800,28500,26500,26500
870105,16000,16500,16000,15000
870107,24000,21100,26500,20000
870108,95735,96580,94995,96863
870109,41500,40000,46000,45000
870110,89000,94000,95000,89000
870112,45000,41500,42000,43500
870118,21000,46500,46500,48000
870121,32000,32000,36500,28500
870122,38500,41000,42000,44500
870124,42500,45500,42500,45000
870126,34500,36500,36500,39000
870127,84000,89000,92500,81000
870128,38500,35500,35000,35000
870131,11100,10500,10200,11900
870132,24500,25000,26500,26000
870135,36500,39000,43000,45500
870136,21500,17600,18600,18900
870137,132956,136326,135467,133799
870138,33500,32000,35000,31000
870140,16000,17500,18500,16000
870141,14000,12000,12500,15000
870142,40500,40000,48000,39000
870143,46500,43500,38000,43500
870144,36500,33500,31500,34500
870146,32000,32000,36500,36000
870148,32500,30000,38000,38000
870150,37000,34500,37500,37500
870151,1950,2300,2400,2200
870152,31500,31500,35000,35000
870156,25500,27000,30000,29500
870158,34500,28500,34500,29000
870163,63000,63000,62500,58500
870164,89000,97000,99000,84500
870166,27500,25500,25500,25500
870168,27500,28500,27500,28000
870178,91000,93000,86343,85549
870183,65000,65500,72500,65500
870187,130966,131893,135305,146000
870188,49313,48474,48098,47044
870193,48158,49356,47799,46729
870194,52000,50000,52000,52000
870200,33500,33500,36500,43500
870235,29000,29000,29500,33000
870258,27730,27613,27408,27114
870266,24750,25500,28505,39634
870268,43500,47000,59000,51500
870269,51500,48000,47500,48000
870314,27500,21000,25000,25000
870323,38000,35500,44000,
870324,28000,26500,26500,25500
870332,71000,71000,74000,70000
870346,46500,49500,52500,48500
870355,,272356,283176,
870360,50000,52000,54500,47500
870361,16800,16600,19600,15100
870365,60000,65500,69500,70000
