,BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,main_TrafficCounts.State,CounterID,FunctionalClass,AdjustedForecast
4442,SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,2003.0,411727-1,1,3.0,FL,No Tolls on 1+ lane,7350,2015.0,2.0,2003.0,5-Consultant,4-Regional travel model,SR 526- 0.374 Mi West of I-4,12-9065-411727-1-SR 526 resurfacing project from SR 500/OBT (M.P. 0.000) to Mills Avenue (M.P. 2.118).,1.0,12-24768-755140,2017.0,5200.0,755140.0,Florida,12-24768-755140,3-Principal Arterial,5492.5
4447,SR 535 Resurfacing Project International Drive (M.P. 0.630) and end at I-4 (M.P. 2.314).,2002.0,411728-1,1,3.0,FL,No Tolls on 1+ lane,49400,2005.0,1.0,2002.0,5-Consultant,5-Professional judgement,,12-9067-411728-1-SR 535 Resurfacing Project International Drive (M.P. 0.630) and end at I-4 (M.P. 2.314).,1.0,12-24770-750630,2007.0,43500.0,750630.0,Florida,12-24770-750630,3-Principal Arterial,49400.0
4448,SR 535 Resurfacing Project International Drive (M.P. 0.630) and end at I-4 (M.P. 2.314).,2002.0,411728-1,1,3.0,FL,No Tolls on 1+ lane,64000,2015.0,2.0,2002.0,5-Consultant,5-Professional judgement,,12-9067-411728-1-SR 535 Resurfacing Project International Drive (M.P. 0.630) and end at I-4 (M.P. 2.314).,1.0,12-24770-750630,2017.0,47000.0,750630.0,Florida,12-24770-750630,3-Principal Arterial,49350.0
4450,SR 50 Resurfacing Project Lowell Boulevard (M.P. 3.832) and end at SR 436/Semoran Boulevard (M.P. 5.208).,2002.0,411730-1,1,3.0,FL,No Tolls on 1+ lane,67900,2006.0,1.0,2002.0,5-Consultant,4-Regional travel model,0.85 Mi. W of SR 436,12-9068-411730-1-SR 50 Resurfacing Project Lowell Boulevard (M.P. 3.832) and end at SR 436/Semoran Boulevard (M.P. 5.208).,1.0,12-24771-750444,2008.0,58500.0,750444.0,Florida,12-24771-750444,3-Principal Arterial,67900.0
4453,SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2007.0,411742-1,1,3.0,FL,No Tolls on 1+ lane,13400,2009.0,1.0,2007.0,5-Consultant,5-Professional judgement,SR 15  1.200 Mi SE of Monroe Rd (M.P. 16.007),12-9069-411742-1-SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,1.0,12-24772-770064,2011.0,12800.0,770064.0,Florida,12-24772-770064,3-Principal Arterial,13400.0
4456,SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2007.0,411742-1,1,3.0,FL,No Tolls on 1+ lane,26500,2009.0,1.0,2007.0,5-Consultant,5-Professional judgement,SR 15  0.200 Mi S of SR 46 (M.P. 13.170),12-9070-411742-1-SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2.0,12-24773-775051,2011.0,21000.0,775051.0,Florida,12-24773-775051,3-Principal Arterial,26500.0
4459,SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,2007.0,411742-1,1,3.0,FL,No Tolls on 1+ lane,36800,2009.0,1.0,2007.0,5-Consultant,5-Professional judgement,SR 15  0.200 Mi N of SR 417 (M.P. 10.625),12-9071-411742-1-SR 15 Resurfacing Project on SR 15 from Airport Boulevard (M.P. 10.471) to SR 400 (M.P. 16.929).,3.0,12-24774-770102,2011.0,37436.0,770102.0,Florida,12-24774-770102,3-Principal Arterial,36800.0
4462,Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),2002.0,411777-1,1,3.0,FL,No Tolls on 1+ lane,32800,2006.0,1.0,2002.0,5-Consultant,4-Regional travel model,South of LPGA Boulevard (M.P. 2.667),12-9072-411777-1-Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),1.0,12-24774-770102,2008.0,41643.0,770102.0,Florida,12-24774-770102,3-Principal Arterial,34030.0
4465,Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),2002.0,411777-1,1,3.0,FL,No Tolls on 1+ lane,31300,2006.0,1.0,2002.0,5-Consultant,4-Regional travel model,North of Division Avenue (M.P. 4.911),12-9073-411777-1-Resurfacing Project for SR 5/US 1 from SR 600/International Speedway Boulevard (M.P. 0.000) to Woodland Avenue (M.P. 5.868),2.0,12-24775-795142,2008.0,27000.0,795142.0,Florida,12-24775-795142,3-Principal Arterial,31300.0
4468,"The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",2006.0,411781-1,1,3.0,FL,No Tolls on 1+ lane,8700,2009.0,1.0,2006.0,5-Consultant,4-Regional travel model,SR A1A  East of US 1,"12-9075-411781-1-The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",1.0,12-24777-795179,2011.0,11800.0,795179.0,Florida,12-24777-795179,3-Principal Arterial,8700.0
4471,"The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",,411781-1,1,3.0,FL,No Tolls on 1+ lane,13200,2009.0,1.0,,5-Consultant,4-Regional travel model,SR A1A  Dunlawton Avenue to US 92,"12-9076-411781-1-The SR A1A Resurfacing Project on SR A1A from SR 5/Ridgewood Avenue (M.P. 0.000) to Davis Street (M.P.
6.542)",2.0,12-24778-790436,2011.0,11400.0,790436.0,Florida,12-24778-790436,3-Principal Arterial,13200.0
4474,"SR 430 Resurfacing Project include the SR 430 corridor from SR 483/Clyde Morris Boulevard (MP 0.000)
to Mulberry Street/Highland Avenue (MP 2.169).",2002.0,411782-1,1,3.0,FL,No Tolls on 1+ lane,26300,2006.0,1.0,2002.0,5-Consultant,4-Regional travel model,From SR 483/Clyde Morris Blvd (MP 0.000) to Mulberry St/Highland Ave (MP 2.169),"12-9077-411782-1-SR 430 Resurfacing Project include the SR 430 corridor from SR 483/Clyde Morris Boulevard (MP 0.000)
to Mulberry Street/Highland Avenue (MP 2.169).",1.0,12-24778-790436,2008.0,19500.0,790436.0,Florida,12-24778-790436,3-Principal Arterial,28250.0
4477,Resurfacing Project for SR 60Polk County Line (M.P. 0.000) and end 1.3 miles west of 3 Lake Wildlife (M.P. 1.229).,2002.0,411783-1,1,1.0,FL,No Tolls on 1+ lane,6900,2005.0,1.0,2002.0,5-Consultant,5-Professional judgement,SR 60- 0.13 Mi. W of SR 15,12-9078-411783-1-Resurfacing Project for SR 60Polk County Line (M.P. 0.000) and end 1.3 miles west of 3 Lake Wildlife (M.P. 1.229).,1.0,12-24779-920058,2007.0,7300.0,920058.0,Florida,12-24779-920058,3-Principal Arterial,6900.0
4478,Resurfacing Project for SR 60Polk County Line (M.P. 0.000) and end 1.3 miles west of 3 Lake Wildlife (M.P. 1.229).,2002.0,411783-1,1,1.0,FL,No Tolls on 1+ lane,7500,2015.0,2.0,2002.0,5-Consultant,5-Professional judgement,SR 60- 0.13 Mi. W of SR 15,12-9078-411783-1-Resurfacing Project for SR 60Polk County Line (M.P. 0.000) and end 1.3 miles west of 3 Lake Wildlife (M.P. 1.229).,1.0,12-24779-920058,2017.0,6700.0,920058.0,Florida,12-24779-920058,3-Principal Arterial,6850.0
4480,"The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",2002.0,411787-1,1,,FL,No Tolls on 1+ lane,7600,2004.0,1.0,2002.0,5-Consultant,5-Professional judgement,I-4 WB on Ramp,"12-9079-411787-1-The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",1.0,12-24779-920058,2006.0,6300.0,920058.0,Florida,12-24779-920058,1-Interstate or Limited-access facility,7900.0
4481,"The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",2002.0,411787-1,1,,FL,No Tolls on 1+ lane,10600,2014.0,2.0,2002.0,5-Consultant,5-Professional judgement,I-4 WB on Ramp,"12-9079-411787-1-The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",1.0,12-24779-920058,2016.0,6400.0,920058.0,Florida,12-24779-920058,1-Interstate or Limited-access facility,7900.0
4483,"The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",2002.0,411787-1,1,,FL,No Tolls on 1+ lane,67400,2004.0,1.0,2002.0,5-Consultant,5-Professional judgement,I-4 WB Mainline,"12-9080-411787-1-The Interstate 4 Westbound On Ramp Resurfacing ProjectI-4 Westbound On Ramp and Westbound
Mainline, from M.P. 0.126 to M.P. 0.150.",2.0,12-24780-750587,2006.0,151500.0,750587.0,Florida,12-24780-750587,1-Interstate or Limited-access facility,67400.0
4486,SR 9 Resurfacing Project SR 9 Resurfacing Project,2003.0,411809-1,1,1.0,FL,No Tolls on 1+ lane,29800,2006.0,1.0,2003.0,5-Consultant,5-Professional judgement,SR 9- 1.0 Mi South of SR 442,12-9081-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,1.0,12-24781-790503,2008.0,28500.0,790503.0,Florida,12-24781-790503,3-Principal Arterial,29800.0
4489,SR 9 Resurfacing Project SR 9 Resurfacing Project,2003.0,411809-1,1,1.0,FL,No Tolls on 1+ lane,32100,2006.0,1.0,2003.0,5-Consultant,5-Professional judgement,SR 9- 1.0 Mi South of SR 44,12-9082-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,2.0,12-24782-790503,2008.0,28500.0,790503.0,Florida,12-24782-790503,3-Principal Arterial,32100.0
4492,SR 9 Resurfacing Project SR 9 Resurfacing Project,2003.0,411809-1,1,1.0,FL,No Tolls on 1+ lane,37900,2006.0,1.0,2003.0,5-Consultant,5-Professional judgement,SR 9- 1.0 Mi North of SR 44,12-9083-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,3.0,12-24783-790133,2008.0,40355.0,790133.0,Florida,12-24783-790133,3-Principal Arterial,37900.0
4495,SR 9 Resurfacing Project SR 9 Resurfacing Project,2003.0,411809-1,1,1.0,FL,No Tolls on 1+ lane,48000,2006.0,1.0,2003.0,5-Consultant,5-Professional judgement,SR 9- 2.0 Mi South of I-4,12-9084-411809-1-SR 9 Resurfacing Project SR 9 Resurfacing Project,4.0,12-24784-790492,2008.0,49500.0,790492.0,Florida,12-24784-790492,3-Principal Arterial,48000.0
4498,"The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",2006.0,406869-4,1,3.0,FL,No Tolls on 1+ lane,35400,2012.0,1.0,2006.0,5-Consultant,1-Traffic count trend,,"12-9313-406869-4-The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",1.0,12-25003-790503,2014.0,31000.0,790503.0,Florida,12-25003-790503,1-Interstate or Limited-access facility,35400.0
4501,"The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",2006.0,406869-6,1,1.0,FL,No Tolls on 1+ lane,43900,2012.0,1.0,2006.0,5-Consultant,1-Traffic count trend,,"12-9314-406869-6-The SR 9  Add Lanes and Rehabilitate Pavement Project from Brevard County Line (M.P.
0.000) to South of I-4 (M.P. 27.400)",1.0,12-25004-790503,2014.0,31000.0,790503.0,Florida,12-25004-790503,1-Interstate or Limited-access facility,43900.0
4504,SR 19 Resurfacing Project rom M.P. 11.256 to M.P. 12.716,2002.0,411981-1,1,3.0,FL,No Tolls on 1+ lane,19160,2005.0,1.0,2002.0,5-Consultant,4-Regional travel model,SR 19,12-9085-411981-1-SR 19 Resurfacing Project rom M.P. 11.256 to M.P. 12.716,1.0,12-24785-110208,2007.0,16000.0,110208.0,Florida,12-24785-110208,4-Minor Arterial,19160.0
4505,SR 19 Resurfacing Project rom M.P. 11.256 to M.P. 12.716,2002.0,411981-1,1,3.0,FL,No Tolls on 1+ lane,24570,2015.0,2.0,2002.0,5-Consultant,4-Regional travel model,SR 19,12-9085-411981-1-SR 19 Resurfacing Project rom M.P. 11.256 to M.P. 12.716,1.0,12-24785-110208,2017.0,12500.0,110208.0,Florida,12-24785-110208,4-Minor Arterial,19165.0
4507,The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2003.0,411983-1,1,3.0,FL,No Tolls on 1+ lane,21000,2005.0,1.0,2003.0,5-Consultant,1-Traffic count trend,M.P. 0.000 to M.P. 2.054,12-9086-411983-1-The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,1.0,12-24786-360481,2007.0,22000.0,360481.0,Florida,12-24786-360481,4-Minor Arterial,21000.0
4508,The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2003.0,411983-1,1,3.0,FL,No Tolls on 1+ lane,25800,2015.0,2.0,2003.0,5-Consultant,1-Traffic count trend,M.P. 0.000 to M.P. 2.054,12-9086-411983-1-The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,1.0,12-24786-360481,2017.0,18400.0,360481.0,Florida,12-24786-360481,4-Minor Arterial,21000.0
4510,The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2003.0,411983-1,1,1.0,FL,No Tolls on 1+ lane,23200,2005.0,1.0,2003.0,5-Consultant,1-Traffic count trend,M.P. 2.055 to M.P. 8.419,12-9087-411983-1-The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2.0,12-24787-360443,2007.0,28500.0,360443.0,Florida,12-24787-360443,3-Principal Arterial,23200.0
4511,The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2003.0,411983-1,1,1.0,FL,No Tolls on 1+ lane,28500,2015.0,2.0,2003.0,5-Consultant,1-Traffic count trend,M.P. 2.055 to M.P. 8.419,12-9087-411983-1-The SR 25 (US 441) Resurfacing Project from M.P. 0.000 to M.P. 8.419.,2.0,12-24787-360443,2017.0,24500.0,360443.0,Florida,12-24787-360443,3-Principal Arterial,23700.0
4513,"SR A1A Resurfacing Project on SR A1A from Riverview Boulevard (M.P. 2.691) to 0.128 mile north of SR
40 (M.P. 6.790)",2006.0,411985-1,1,3.0,FL,No Tolls on 1+ lane,13300,2009.0,1.0,2006.0,5-Consultant,4-Regional travel model,SR A1A,"12-9088-411985-1-SR A1A Resurfacing Project on SR A1A from Riverview Boulevard (M.P. 2.691) to 0.128 mile north of SR
40 (M.P. 6.790)",1.0,12-24788-795121,2011.0,18500.0,795121.0,Florida,12-24788-795121,3-Principal Arterial,13300.0
4516,"The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.43",2002.0,238394-2,4,3.0,FL,No Tolls on 1+ lane,31500,2010.0,1.0,2002.0,5-Consultant,4-Regional travel model,"SR 500 from Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564","12-9089-238394-2-The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M",1.0,12-24789-115097,2012.0,25000.0,115097.0,Florida,12-24789-115097,3-Principal Arterial,31500.0
4519,"The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.43",2002.0,238394-2,4,3.0,FL,No Tolls on 1+ lane,48100,2010.0,1.0,2002.0,5-Consultant,4-Regional travel model,"SR 500 from Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.565","12-9090-238394-2-The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M",2.0,12-24790-110109,2012.0,42500.0,110109.0,Florida,12-24790-110109,3-Principal Arterial,48100.0
4522,"The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.43",2002.0,238394-2,4,3.0,FL,No Tolls on 1+ lane,29800,2010.0,1.0,2002.0,5-Consultant,4-Regional travel model,from south of Shelfer Street M.P. 4.277 to SR 500 M.P. 4.436,"12-9091-238394-2-The US 441 major intersection Add Lanes & Reconstruct Project The first segment is on SR 500 from
Perkins Street, M.P. 0.000 to north of Griffin Road at M.P. 0.564. The second segment is on US 27
from south of Shelfer Street M",2.0,12-24790-110109,2012.0,42500.0,110109.0,Florida,12-24790-110109,3-Principal Arterial,29800.0
4525,"SR 500 Add Lanes and Reconstruct Project from SR 25 (M.P. 0.000) to Perkins Street (M.P.
0.564)",2007.0,238394-2A,4,3.0,FL,No Tolls on 1+ lane,27700,2010.0,1.0,2007.0,5-Consultant,4-Regional travel model,SR 500  0.200 Mi SE of SR 25 (M.P. 0.200),"12-9092-238394-2A-SR 500 Add Lanes and Reconstruct Project from SR 25 (M.P. 0.000) to Perkins Street (M.P.
0.564)",1.0,12-24791-115097,2012.0,25000.0,115097.0,Florida,12-24791-115097,3-Principal Arterial,27700.0
4528,"SR 500 Corridor Improvement Project from North of Griffin Rd (M.P. 4.622) to Martin
Luther King Blvd (M.P. 5.806)",2006.0,238394-4,12,3.0,FL,No Tolls on 1+ lane,55400,2011.0,1.0,2006.0,5-Consultant,5-Professional judgement,from North of Griffin Rd (M.P. 4.622) to Martin Luther King Blvd (M.P. 5.806),"12-9094-238394-4-SR 500 Corridor Improvement Project from North of Griffin Rd (M.P. 4.622) to Martin
Luther King Blvd (M.P. 5.806)",1.0,12-24793-110109,2013.0,41500.0,110109.0,Florida,12-24793-110109,3-Principal Arterial,55400.0
4531,SR 500 Add Lanes & Reconstruct Project SR 500 from Perkins St (M.P. 0.564) to SR 44 (M.P. 2.463).,2006.0,238394-3,4,3.0,FL,No Tolls on 1+ lane,36600,2011.0,1.0,2006.0,5-Consultant,4-Regional travel model,rom Perkins St (M.P. 0.564) to SR 44 (M.P. 2.463).,12-9093-238394-3-SR 500 Add Lanes & Reconstruct Project SR 500 from Perkins St (M.P. 0.564) to SR 44 (M.P. 2.463).,1.0,12-24792-115093,2013.0,28000.0,115093.0,Florida,12-24792-115093,3-Principal Arterial,36600.0
4534,"SR 500 Add Lanes and Reconstruction Project from Dr Martin Luther King Jr Blvd (M.P. 5.806) to
North of Lake Ella Road (M.P. 9.041)",2005.0,238395-4,4,3.0,FL,No Tolls on 1+ lane,38400,2012.0,1.0,2005.0,5-Consultant,5-Professional judgement,Dr Martin Luther King Jr Blvd (M.P. 5.806) to North of Lake Ella Road (M.P. 9.041),"12-9095-238395-4-SR 500 Add Lanes and Reconstruction Project from Dr Martin Luther King Jr Blvd (M.P. 5.806) to
North of Lake Ella Road (M.P. 9.041)",1.0,12-24794-115178,2014.0,32500.0,115178.0,Florida,12-24794-115178,3-Principal Arterial,38400.0
4537,"SR 25 Add Lanes and Reconstruct Project from Boggy Marsh Rd (M.P. 3.728) to
WB Ramp to SR 50 (M.P. 14.943)",2003.0,238422-1,4,1.0,FL,No Tolls on 1+ lane,22800,2008.0,1.0,2003.0,5-Consultant,1-Traffic count trend,M.P. 3.723-11.943,"12-9097-238422-1-SR 25 Add Lanes and Reconstruct Project from Boggy Marsh Rd (M.P. 3.728) to
WB Ramp to SR 50 (M.P. 14.943)",1.0,12-24796-110310,2010.0,37500.0,110310.0,Florida,12-24796-110310,3-Principal Arterial,22800.0
4540,"SR 25 Add Lanes and Reconstruct Project from Boggy Marsh Rd (M.P. 3.728) to
WB Ramp to SR 50 (M.P. 14.943)",2003.0,238422-1,4,3.0,FL,No Tolls on 1+ lane,33400,2008.0,1.0,2003.0,5-Consultant,1-Traffic count trend,M.P. 11.943) to (M.P. 14.943,"12-9098-238422-1-SR 25 Add Lanes and Reconstruct Project from Boggy Marsh Rd (M.P. 3.728) to
WB Ramp to SR 50 (M.P. 14.943)",2.0,12-24797-110425,2010.0,30000.0,110425.0,Florida,12-24797-110425,3-Principal Arterial,33400.0
4543,"The SR 25 Resurfacing Project Marquaz Road (M.P. 3.919) to the Highland Avenue (M.P.
15.082).",2007.0,421981-1,1,1.0,FL,No Tolls on 1+ lane,22100,2010.0,1.0,2007.0,5-Consultant,5-Professional judgement,,"12-9182-421981-1-The SR 25 Resurfacing Project Marquaz Road (M.P. 3.919) to the Highland Avenue (M.P.
15.082).",1.0,12-24877-110425,2012.0,24500.0,110425.0,Florida,12-24877-110425,3-Principal Arterial,22100.0
4546,"SR 50  Add Lanes and Reconstruct Project, ffrom Hancock Road/SR 25 (M.P. 15.689) to the Orange County Line
(M.P. 18.629)",2006.0,238429-4,4,3.0,FL,No Tolls on 1+ lane,48600,2007.0,1.0,2006.0,5-Consultant,4-Regional travel model,SR 50- 0.836 Mi East of SR 25,"12-9099-238429-4-SR 50  Add Lanes and Reconstruct Project, ffrom Hancock Road/SR 25 (M.P. 15.689) to the Orange County Line
(M.P. 18.629)",1.0,12-24798-110390,2009.0,43000.0,110390.0,Florida,12-24798-110390,3-Principal Arterial,48600.0
4549,"The SR 50 Resurfacing Project from SR 25/US 27 (M.P. 13.918) to 950 west of Paloma Road
(M.P. 14.984)",2008.0,421975-1,1,3.0,FL,No Tolls on 1+ lane,37200,2010.0,1.0,2008.0,5-Consultant,5-Professional judgement,,"12-9188-421975-1-The SR 50 Resurfacing Project from SR 25/US 27 (M.P. 13.918) to 950 west of Paloma Road
(M.P. 14.984)",1.0,12-24883-110390,2012.0,35000.0,110390.0,Florida,12-24883-110390,3-Principal Arterial,37200.0
4552,addition of lanes and reconstruction of S.R. 200 from the Citrus County Line to C.R. 484,2002.0,238651-1,4,1.0,FL,No Tolls on 1+ lane,12600,2005.0,1.0,2002.0,5-Consultant,4-Regional travel model,Milepost 0.000 to Milepost 5.981,12-9101-238651-1-addition of lanes and reconstruction of S.R. 200 from the Citrus County Line to C.R. 484,1.0,12-24800-360222,2007.0,14600.0,360222.0,Florida,12-24800-360222,3-Principal Arterial,12600.0
4553,addition of lanes and reconstruction of S.R. 200 from the Citrus County Line to C.R. 484,2002.0,238651-1,4,1.0,FL,No Tolls on 1+ lane,17400,2015.0,2.0,2002.0,5-Consultant,4-Regional travel model,Milepost 0.000 to Milepost 5.981,12-9101-238651-1-addition of lanes and reconstruction of S.R. 200 from the Citrus County Line to C.R. 484,1.0,12-24800-360222,2017.0,14200.0,360222.0,Florida,12-24800-360222,3-Principal Arterial,12650.0
4555,"The SR 35 Add Lanes & Reconstruct Project from 1700 South of SR 464 (M.P. 5.123) to SR 40
(M.P. 10.825)",2006.0,238677-1,4,3.0,FL,No Tolls on 1+ lane,18300,2009.0,1.0,2006.0,5-Consultant,1-Traffic count trend,,"12-9102-238677-1-The SR 35 Add Lanes & Reconstruct Project from 1700 South of SR 464 (M.P. 5.123) to SR 40
(M.P. 10.825)",1.0,12-24801-360470,2011.0,18500.0,360470.0,Florida,12-24801-360470,4-Minor Arterial,18300.0
4558,SR 40 Resurfacing Project from SR 45/US 41 (M.P. 6.600) to CR 328 (M.P. 16.363).,2007.0,238720-1,1,1.0,FL,No Tolls on 1+ lane,10600,2015.0,1.0,2007.0,5-Consultant,5-Professional judgement,,12-9104-238720-1-SR 40 Resurfacing Project from SR 45/US 41 (M.P. 6.600) to CR 328 (M.P. 16.363).,1.0,12-24803-360024,2017.0,7900.0,360024.0,Florida,12-24803-360024,3-Principal Arterial,10600.0
4561,"The SR 424 resurfacing project from Par Street (M.P. 2.272) to SR 434/Forest City Road (M.P.
4.854)",2010.0,424899-1,1,3.0,FL,No Tolls on 1+ lane,32500,2012.0,1.0,2010.0,5-Consultant,5-Professional judgement,,"12-9106-424899-1-The SR 424 resurfacing project from Par Street (M.P. 2.272) to SR 434/Forest City Road (M.P.
4.854)",1.0,12-24805-755218,2014.0,31000.0,755218.0,Florida,12-24805-755218,4-Minor Arterial,32500.0
4564,The SR 35 resurfacing projectfrom SR 25/CR 25 (M.P. 0.000) to SE 96th Place Road (M.P. 1.486).,2009.0,424885-1,1,3.0,FL,No Tolls on 1+ lane,14100,2012.0,1.0,2009.0,5-Consultant,4-Regional travel model,,12-9110-424885-1-The SR 35 resurfacing projectfrom SR 25/CR 25 (M.P. 0.000) to SE 96th Place Road (M.P. 1.486).,1.0,12-24809-360468,2014.0,14500.0,360468.0,Florida,12-24809-360468,4-Minor Arterial,14100.0
4567,The SR 50 Resurfacing Project fromthe Hernando County Line (M.P. 0.000) to SR 471 (M.P. 4.262).,2009.0,424884-1,1,1.0,FL,No Tolls on 1+ lane,6300,2012.0,1.0,2009.0,5-Consultant,4-Regional travel model,,12-9111-424884-1-The SR 50 Resurfacing Project fromthe Hernando County Line (M.P. 0.000) to SR 471 (M.P. 4.262).,1.0,12-24810-180204,2014.0,5300.0,180204.0,Florida,12-24810-180204,3-Principal Arterial,6300.0
4570,The SR 35 Resurfacing Project from SR 48/CR 475 (M.P. 6.842) to South of SE 13th Avenue MP 13.157,2009.0,424883-1,1,1.0,FL,No Tolls on 1+ lane,5700,2011.0,1.0,2009.0,5-Consultant,5-Professional judgement,,12-9112-424883-1-The SR 35 Resurfacing Project from SR 48/CR 475 (M.P. 6.842) to South of SE 13th Avenue MP 13.157,1.0,12-24811-180001,2013.0,4600.0,180001.0,Florida,12-24811-180001,3-Principal Arterial,5700.0
4573,The SR 19 resurfacing projectCR 452 (M.P. 0.000) to north of Golden Gen Drive (M.P 3.816),2010.0,424881-1,1,3.0,FL,No Tolls on 1+ lane,16800,2012.0,1.0,2010.0,5-Consultant,4-Regional travel model,,12-9113-424881-1-The SR 19 resurfacing projectCR 452 (M.P. 0.000) to north of Golden Gen Drive (M.P 3.816),1.0,12-24812-111017,2014.0,14000.0,111017.0,Florida,12-24812-111017,4-Minor Arterial,16800.0
4576,"The SR 40 resurfacing project from South Washington Street (M.P. 0.108) to East of Beach Street
(M.P. 0.430).",2010.0,422030-2,1,3.0,FL,No Tolls on 1+ lane,36500,2012.0,1.0,2010.0,5-Consultant,4-Regional travel model,MP 0108 to 0430,"12-9146-422030-2-The SR 40 resurfacing project from South Washington Street (M.P. 0.108) to East of Beach Street
(M.P. 0.430).",1.0,12-24842-111017,2014.0,14000.0,111017.0,Florida,12-24842-111017,3-Principal Arterial,36500.0
