BriefDescription,Length_miles,FunctionalClass,ImprovementType,State,InternalProjectID,main_ProjectInformation_ProjectID,County,TollType,ForecastYear,TrafficForecast,ForecastYearType,YearForecastProduced,ForecastMethodology,SegmentDescription,main_TrafficForecast_ProjectID,SegmentID,Year_ofObservation,Count,DiffYear
,,,,,21612,,,1,2010,17875,1,2006,6,,,,2010,18300,0
,,,,,21612,,,1,2010,6712,1,2006,6,,,,2010,21630,0
,,,,,79476,,,1,2010,19600,1,2006,6,,,,2010,23620,0
,,,,,79476,,,1,2010,50070,1,2006,6,,,,2010,42950,0
,,,,,80096,,,1,2009,8112,1,2006,6,,,,2009,7170,0
,,,,,80096,,,1,2009,10006,1,2006,6,,,,2009,6510,0
,,,,,79000,,,1,2010,19370,1,2006,6,,,,2010,14490,0
,,,,,79000,,,1,2010,15210,1,2006,6,,,,2010,12600,0
,,,,,79000,,,1,2010,18920,1,2006,6,,,,2010,12600,0
,,,,,78269,,,1,2010,20620,1,2006,6,,,,2010,19410,0
,,,,,78269,,,1,2010,20490,1,2006,6,,,,2010,19410,0
,,,,,78269,,,1,2010,22570,1,2006,6,,,,2010,19410,0
,,,,,78269,,,1,2010,25240,1,2006,6,,,,2010,19410,0
,,,,,78269,,,1,2010,25440,1,2006,6,,,,2010,19410,0
,,,,,25235,,,1,2008,29873,1,2006,6,,,,2008,22460,0
,,,,,78277,,,1,2008,37592,1,2006,6,,,,2008,30180,0
,,,,,78277,,,1,2008,35954,1,2006,6,,,,2008,32730,0
,,,,,78277,,,1,2008,26467,1,2006,6,,,,2008,14620,0
,,,,,78277,,,1,2008,26619,1,2006,6,,,,2008,17020,0
,,,,,25423,,,1,2009,29110,1,2006,6,,,,2009,24080,0
,,,,,25423,,,1,2009,7257,1,2006,6,,,,2009,6560,0
,,,,,25423,,,1,2009,9934,1,2006,6,,,,2009,8450,0
,,,,,20963,,,1,2010,19600,1,2006,6,,,,2010,23620,0
,,,,,20963,,,1,2010,50070,1,2006,6,,,,2010,42950,0
,,,,,80096,,,1,2009,11218,1,2006,6,,,,2009,9440,0
,,,,,80096,,,1,2009,9164,1,2006,6,,,,2009,6400,0
,,,,,83245,,,1,2007,49660.5,1,2007,6,,,,2007,51100,0
,,,,,83245,,,1,2007,54089.5,1,2007,6,,,,2007,55700,0
,,,,,83245,,,1,2007,60015,1,2007,6,,,,2007,59410,0
,,,,,83245,,,1,2007,65492.5,1,2007,6,,,,2007,65840,0
,,,,,75477,,,1,2008,40100,1,2007,6,,,,2008,36630,0
,,,,,25199,,,1,2009,21329,1,2007,6,,,,2009,22910,0
,,,,,80963,,,1,2007,14707,1,2007,6,,,,2007,15140,0
,,,,,80963,,,1,2007,11025.5,1,2007,6,,,,2007,8680,0
,,,,,82277,,,1,2009,8565.5,1,2007,6,,,,2009,7090,0
,,,,,82277,,,1,2009,9239.5,1,2007,6,,,,2009,7090,0
,,,,,82277,,,1,2009,9220.5,1,2007,6,,,,2009,7090,0
,,,,,83245,,,1,2011,6401.5,1,2007,6,,,,2011,4450,0
,,,,,83245,,,1,2011,15510,1,2007,6,,,,2011,2740,0
,,,,,23733,,,1,2010,9230,1,2007,6,,,,2010,6740,0
,,,,,23733,,,1,2010,7080,1,2007,6,,,,2010,4620,0
,,,,,23733,,,1,2010,7930,1,2007,6,,,,2010,4320,0
,,,,,23733,,,1,2010,6660,1,2007,6,,,,2010,3970,0
,,,,,80963,,,1,2010,3160,1,2007,6,,,,2010,2020,0
,,,,,80963,,,1,2010,3620,1,2007,6,,,,2010,3250,0
,,,,,80139,,,1,2008,1779,1,2007,6,,,,2008,1910,0
,,,,,25199,,,1,2009,8686.5,1,2007,6,,,,2009,6870,0
,,,,,75643,,,1,2009,62835,1,2007,6,,,,2009,63950,0
,,,,,75477,,,1,2008,38074,1,2007,6,,,,2008,34170,0
,,,,,80119,,,1,2008,46039,1,2007,6,,,,2008,48410,0
,,,,,79175,,,1,2007,35007.5,1,2007,6,,,,2007,35520,0
,,,,,79175,,,1,2007,35032.5,1,2007,6,,,,2007,29750,0
,,,,,79175,,,1,2007,18435,1,2007,6,,,,2007,21990,0
,,,,,X,,,1,2006,27800,1,2007,6,,,,2006,27640,0
,,,,,81899,,,1,2009,32983.5,1,2007,6,,,,2009,29010,0
,,,,,79601,,,1,2008,26419,1,2007,6,,,,2008,24280,0
,,,,,79601,,,1,2008,27420,1,2007,6,,,,2008,24280,0
,,,,,79601,,,1,2008,31318,1,2007,6,,,,2008,24130,0
,,,,,79601,,,1,2008,34836,1,2007,6,,,,2008,21500,0
,,,,,79601,,,1,2008,34956,1,2007,6,,,,2008,21500,0
,,,,,79601,,,1,2008,31226,1,2007,6,,,,2008,21500,0
,,,,,79601,,,1,2008,21900,1,2007,6,,,,2008,10240,0
,,,,,79601,,,1,2008,21154,1,2007,6,,,,2008,18950,0
,,,,,79601,,,1,2008,25996,1,2007,6,,,,2008,22690,0
,,,,,80993,,,1,2008,10200,1,2007,6,,,,2008,6990,0
,,,,,79601,,,1,2008,9138,1,2007,6,,,,2008,6830,0
,,,,,79601,,,1,2008,5832,1,2007,6,,,,2008,6830,0
,,,,,79601,,,1,2008,5682,1,2007,6,,,,2008,6830,0
,,,,,79601,,,1,2008,7441,1,2007,6,,,,2008,6830,0
,,,,,79601,,,1,2008,3567,1,2007,6,,,,2008,2310,0
,,,,,79601,,,1,2008,15810,1,2007,6,,,,2008,11360,0
,,,,,79601,,,1,2008,20310,1,2007,6,,,,2008,19530,0
,,,,,79608,,,1,2008,54430,1,2008,6,,,,2008,54070,0
,,,,,76825,,,1,2008,28928,1,2008,6,,,,2008,28740,0
,,,,,76825,,,1,2008,34768,1,2008,6,,,,2008,32850,0
,,,,,77038,,,1,2010,24710,1,2008,6,,,,2010,20870,0
,,,,,77038,,,1,2010,31830,1,2008,6,,,,2010,27110,0
,,,,,77475,,,1,2010,28290,1,2008,6,,,,2010,25090,0
,,,,,77475,,,1,2010,30470,1,2008,6,,,,2010,25530,0
,,,,,77475,,,1,2010,39370,1,2008,6,,,,2010,37920,0
,,,,,79608,,,1,2008,25682,1,2008,6,,,,2008,19590,0
,,,,,79608,,,1,2008,23368,1,2008,6,,,,2008,24840,0
,,,,,79748,,,1,2009,12178.75,1,2008,6,,,,2009,10960,0
,,,,,79748,,,1,2009,11915,1,2008,6,,,,2009,10470,0
,,,,,82689,,,1,2008,2708,1,2008,6,,,,2008,2530,0
,,,,,82689,,,1,2008,11275,1,2008,6,,,,2008,10540,0
,,,,,82689,,,1,2008,8303,1,2008,6,,,,2008,7320,0
,,,,,82689,,,1,2008,6448,1,2008,6,,,,2008,5440,0
,,,,,82689,,,1,2011,6352,1,2008,6,,,,2011,2340,0
,,,,,82689,,,1,2008,4655,1,2008,6,,,,2008,3880,0
,,,,,25659,,,1,2010,5990,1,2008,6,,,,2010,4430,0
,,,,,79608,,,1,2008,128766,1,2008,6,,,,2008,121970,0
,,,,,79608,,,1,2008,59278,1,2008,6,,,,2008,70420,0
,,,,,79608,,,1,2008,67620,1,2008,6,,,,2008,70420,0
,,,,,84497,,,1,2009,171658.5,1,2008,6,,,,2009,156190,0
,,,,,84497,,,1,2009,162619,1,2008,6,,,,2009,134950,0
,,,,,84497,,,1,2009,160997,1,2008,6,,,,2009,133590,0
,,,,,79608,,,1,2010,125260,1,2008,6,,,,2010,111260,0
,,,,,79608,,,1,2010,173240,1,2008,6,,,,2010,163950,0
,,,,,79608,,,1,2010,164820,1,2008,6,,,,2010,139830,0
,,,,,83794,,,1,2010,118590,1,2008,6,,,,2010,105060,0
,,,,,21177,,,1,2009,41694.5,1,2008,6,,,,2009,23070,0
,,,,,19585,,,1,2008,56244,1,2008,6,,,,2008,52020,0
,,,,,77314,,,1,2008,12371.66667,1,2008,6,,,,2008,11780,0
,,,,,77314,,,1,2008,8843.333333,1,2008,6,,,,2008,7860,0
,,,,,77314,,,1,2008,10020,1,2008,6,,,,2008,9660,0
,,,,,21766,,,1,2010,11450,1,2008,6,,,,2010,10000,0
,,,,,79608,,,1,2008,45307,1,2008,6,,,,2008,46090,0
,,,,,79453,,,1,2008,31778.33333,1,2008,6,,,,2008,26430,0
,,,,,79453,,,1,2008,42271.66667,1,2008,6,,,,2008,36230,0
,,,,,79453,,,1,2008,33380,1,2008,6,,,,2008,45300,0
,,,,,82296,,,1,2010,13390,1,2008,6,,,,2010,12480,0
,,,,,79258,,,1,2008,15738,1,2008,6,,,,2008,16090,0
,,,,,79258,,,1,2008,16061,1,2008,6,,,,2008,16090,0
,,,,,79258,,,1,2008,16061,1,2008,6,,,,2008,16090,0
,,,,,79258,,,1,2008,11868,1,2008,6,,,,2008,9970,0
,,,,,79258,,,1,2008,9884,1,2008,6,,,,2008,9970,0
,,,,,79258,,,1,2008,8263,1,2008,6,,,,2008,9970,0
,,,,,79258,,,1,2008,7706,1,2008,6,,,,2008,9970,0
,,,,,79258,,,1,2008,3973,1,2008,6,,,,2008,3170,0
,,,,,77856,,,1,2008,7593,1,2008,6,,,,2008,10080,0
,,,,,77856,,,1,2008,5815,1,2008,6,,,,2008,8020,0
,,,,,77856,,,1,2008,6709,1,2008,6,,,,2008,9240,0
,,,,,84435,,,1,2009,11143.5,1,2008,6,,,,2009,10220,0
,,,,,84435,,,1,2009,8260,1,2008,6,,,,2009,7750,0
,,,,,25659,,,1,2008,4151.666667,1,2008,6,,,,2008,3840,0
,,,,,25659,,,1,2008,6576.666667,1,2008,6,,,,2008,5880,0
,,,,,79453,,,1,2008,21590,1,2008,6,,,,2008,18020,0
,,,,,79453,,,1,2008,16378.33333,1,2008,6,,,,2008,12920,0
,,,,,79453,,,1,2008,20466.66667,1,2008,6,,,,2008,19520,0
,,,,,79453,,,1,2008,25081.66667,1,2008,6,,,,2008,24350,0
,,,,,25659,,,1,2010,4790,1,2008,6,,,,2010,2780,0
,,,,,,,,1,2009,44564,1,2009,6,,,,2009,36930,0
,,,,,,,,1,2010,42760,1,2009,6,,,,2010,34200,0
,,,,,82471,,,1,2010,47350,1,2009,6,,,,2010,36520,0
,,,,,81587,,,1,2008,4731,1,2009,6,,,,2008,4270,0
,,,,,85331,,,1,2009,832,1,2009,6,,,,2009,960,0
,,,,,78295,,,1,2009,95267,1,2009,6,,,,2009,83260,0
,,,,,78295,,,1,2009,102167,1,2009,6,,,,2009,91640,0
,,,,,78295,,,1,2009,103354,1,2009,6,,,,2009,92640,0
,,,,,,,,1,2009,47480.5,1,2009,6,,,,2009,37760,0
,,,,,,,,1,2009,58404.5,1,2009,6,,,,2009,36950,0
,,,,,82167,,,1,2010,96670,1,2009,6,,,,2010,107130,0
,,,,,83560,,,1,2010,57800,1,2009,6,,,,2010,56490,0
,,,,,83560,,,1,2010,62550,1,2009,6,,,,2010,60970,0
,,,,,82167,,,1,2010,37130,1,2009,6,,,,2010,26720,0
,,,,,78295,,,1,2009,28509,1,2009,6,,,,2009,33860,0
,,,,,78295,,,1,2009,31909,1,2009,6,,,,2009,33860,0
,,,,,78295,,,1,2009,43876.5,1,2009,6,,,,2009,33860,0
,,,,,78295,,,1,2009,42752.5,1,2009,6,,,,2009,33850,0
,,,,,78295,,,1,2009,34893,1,2009,6,,,,2009,33850,0
,,,,,78295,,,1,2009,24523,1,2009,6,,,,2009,26910,0
,,,,,78295,,,1,2009,30314.5,1,2009,6,,,,2009,37560,0
,,,,,78295,,,1,2009,20965.5,1,2009,6,,,,2009,23740,0
,,,,,81300,,,1,2008,9269,1,2009,6,,,,2008,5110,0
,,,,,81300,,,1,2008,15410,1,2009,6,,,,2008,12260,0
,,,,,81300,,,1,2008,10946,1,2009,6,,,,2008,6240,0
,,,,,81300,,,1,2008,13702,1,2009,6,,,,2008,9280,0
,,,,,83560,,,1,2010,36250,1,2009,6,,,,2010,42510,0
,,,,,83560,,,1,2010,25660,1,2009,6,,,,2010,31290,0
,,,,,83560,,,1,2009,18314,1,2009,6,,,,2009,31200,0
,,,,,83560,,,1,2009,27975.5,1,2009,6,,,,2009,31200,0
,,,,,83560,,,1,2009,29709.5,1,2009,6,,,,2009,31200,0
,,,,,83560,,,1,2009,27710.5,1,2009,6,,,,2009,11950,0
,,,,,83560,,,1,2009,26844,1,2009,6,,,,2009,11950,0
,,,,,83560,,,1,2009,20132.5,1,2009,6,,,,2009,11950,0
,,,,,81300,,,1,2008,7255,1,2009,6,,,,2008,6280,0
,,,,,81300,,,1,2008,12551,1,2009,6,,,,2008,11080,0
,,,,,81300,,,1,2008,4038,1,2009,6,,,,2008,3490,0
,,,,,81300,,,1,2008,3584,1,2009,6,,,,2008,2520,0
,,,,,83445,,,1,2009,2860,1,2010,6,,,,2009,2860,0
,,,,,80196,,,1,2008,9709,1,2010,6,,,,2008,9580,0
,,,,,84604,,,1,2009,2290,1,2010,6,,,,2009,2180,0
,,,,,80694,,,1,2010,86940,1,2010,6,,,,2010,77380,0
,,,,,87025,,,1,2007,17000,1,2010,6,,,,2007,16430,0
,,,,,87025,,,1,2007,12000,1,2010,6,,,,2007,11820,0
,,,,,87025,,,1,2007,10500,1,2010,6,,,,2007,10910,0
,,,,,83446,,,1,2008,19609,1,2010,6,,,,2008,19610,0
,,,,,85121,,,1,2009,15055.5,1,2010,6,,,,2009,12590,0
,,,,,85121,,,1,2009,17018,1,2010,6,,,,2009,12590,0
,,,,,85121,,,1,2009,19123.5,1,2010,6,,,,2009,22800,0
,,,,,85121,,,1,2009,22466,1,2010,6,,,,2009,22800,0
,,,,,85121,,,1,2009,15165,1,2010,6,,,,2009,14060,0
,,,,,80252,,,1,2010,10340,1,2010,6,,,,2010,10210,0
,,,,,80252,,,1,2010,11980,1,2010,6,,,,2010,11830,0
,,,,,86254,,,1,2008,12280,1,2010,6,,,,2008,12280,0
,,,,,82427,,,1,2010,5600,1,2011,6,,,,2010,5600,0
,,,,,78300,,,1,2008,11361,1,2006,6,,,,2008,10840,0
,,,,,78300,,,1,2008,13130,1,2006,6,,,,2008,14620,0
,,,,,78300,,,1,2008,2957,1,2006,6,,,,2008,2760,0
,,,,,X,,,1,2011,9450,1,2007,6,,,,2011,9160,0
,,,,,X,,,1,2011,8860,1,2007,6,,,,2011,9370,0
,,,,,80142,,,1,2010,2387.5,1,2007,6,,,,2010,1170,0
,,,,,80114,,,1,2009,1583,1,2007,6,,,,2009,1180,0
,,,,,75736,,,1,2009,31143,1,2007,6,,,,2009,36860,0
,,,,,75736,,,1,2009,28359,1,2007,6,,,,2009,34540,0
,,,,,75736,,,1,2009,23434,1,2007,6,,,,2009,28520,0
,,,,,80059,,,1,2009,15294,1,2007,6,,,,2009,14390,0
,,,,,80141,,,1,2010,3735,1,2007,6,,,,2010,4040,0
,,,,,82131,,,1,2010,5118.5,1,2008,6,,,,2010,4760,0
,,,,,82131,,,1,2010,5210.5,1,2008,6,,,,2010,4760,0
,,,,,82131,,,1,2009,3980,1,2008,6,,,,2009,2860,0
,,,,,82131,,,1,2010,5118.5,1,2008,6,,,,2010,4760,0
,,,,,82131,,,1,2010,5210.5,1,2008,6,,,,2010,4760,0
,,,,,78898,,,1,2008,1876.5,1,2008,6,,,,2008,1150,0
,,,,,80209,,,1,2008,1876.5,1,2008,6,,,,2008,1150,0
,,,,,82131,,,1,2009,3171,1,2008,6,,,,2009,2940,0
,,,,,82131,,,1,2009,3171,1,2008,6,,,,2009,2940,0
,,,,,82131,,,1,2009,3786,1,2008,6,,,,2009,3480,0
,,,,,82131,,,1,2009,3171,1,2008,6,,,,2009,2940,0
,,,,,82131,,,1,2009,3171,1,2008,6,,,,2009,2940,0
,,,,,82131,,,1,2009,3786,1,2008,6,,,,2009,3480,0
,,,,,84425,,,1,2009,119501,1,2008,6,,,,2009,109850,0
,,,,,84425,,,1,2009,132538,1,2008,6,,,,2009,119570,0
,,,,,84425,,,1,2009,117161,1,2008,6,,,,2009,107580,0
,,,,,84425,,,1,2009,121433,1,2008,6,,,,2009,111320,0
,,,,,84425,,,1,2009,149275,1,2008,6,,,,2009,133610,0
,,,,,84425,,,1,2009,146654,1,2008,6,,,,2009,136770,0
,,,,,77419,,,1,2010,120395,1,2008,6,,,,2010,81910,0
,,,,,80005,,,1,2009,104220,1,2008,6,,,,2009,85880,0
,,,,,75863,,,1,2009,72603,1,2008,6,,,,2009,68170,0
,,,,,75863,,,1,2009,74081,1,2008,6,,,,2009,68020,0
,,,,,75863,,,1,2009,70436,1,2008,6,,,,2009,66120,0
,,,,,75863,,,1,2009,69795,1,2008,6,,,,2009,67230,0
,,,,,75863,,,1,2009,62200,1,2008,6,,,,2009,62270,0
,,,,,75863,,,1,2009,31427,1,2008,6,,,,2009,23030,0
,,,,,83138,,,1,2010,9093.5,1,2008,6,,,,2010,7540,0
,,,,,83138,,,1,2010,9481,1,2008,6,,,,2010,10460,0
,,,,,83138,,,1,2010,10041,1,2008,6,,,,2010,10460,0
,,,,,83138,,,1,2010,10039,1,2008,6,,,,2010,10460,0
,,,,,83138,,,1,2010,11561,1,2008,6,,,,2010,10960,0
,,,,,83138,,,1,2010,11924.5,1,2008,6,,,,2010,10960,0
,,,,,83138,,,1,2010,9592,1,2008,6,,,,2010,10960,0
,,,,,83138,,,1,2010,9531,1,2008,6,,,,2010,10960,0
,,,,,83138,,,1,2010,8298,1,2008,6,,,,2010,8680,0
,,,,,83138,,,1,2010,8719.5,1,2008,6,,,,2010,8680,0
,,,,,82131,,,1,2010,3024,1,2008,6,,,,2010,3280,0
,,,,,86794,,,1,2007,29128,1,2009,6,,,,2007,30460,0
,,,,,86794,,,1,2007,29838,1,2009,6,,,,2007,32230,0
,,,,,79855,,,1,2009,2960,1,2009,6,,,,2009,2960,0
,,,,,82035,,,1,2009,4698.333333,1,2009,6,,,,2009,4540,0
,,,,,82035,,,1,2009,5295,1,2009,6,,,,2009,5120,0
,,,,,X,,,1,2008,3995.5,1,2009,6,,,,2008,4000,0
,,,,,85200,,,1,2009,3358,1,2009,6,,,,2009,4150,0
,,,,,85200,,,1,2009,6985,1,2009,6,,,,2009,7880,0
,,,,,85200,,,1,2009,3745,1,2009,6,,,,2009,3250,0
,,,,,86794,,,1,2007,4144,1,2009,6,,,,2007,3380,0
,,,,,20874,,,1,2009,299,1,2009,6,,,,2009,550,0
,,,,,83652,,,1,2010,2175,1,2009,6,,,,2010,2050,0
,,,,,81162,,,1,2010,4665,1,2009,6,,,,2010,3510,0
,,,,,86274,,,1,2011,3000,1,2009,6,,,,2011,3300,0
,,,,,75443,,,1,2008,1876,1,2009,6,,,,2008,1800,0
,,,,,82249,,,1,2009,84333,1,2009,6,,,,2009,88530,0
,,,,,82249,,,1,2009,87677,1,2009,6,,,,2009,86850,0
,,,,,85114,,,1,2009,51040.66667,1,2009,6,,,,2009,42120,0
,,,,,85114,,,1,2009,58152,1,2009,6,,,,2009,48540,0
,,,,,83449,,,1,2008,52024.5,1,2009,6,,,,2008,52020,0
,,,,,22853,,,1,2008,41482.5,1,2009,6,,,,2008,41280,0
,,,,,22853,,,1,2008,30807,1,2009,6,,,,2008,30040,0
,,,,,22853,,,1,2008,19487,1,2009,6,,,,2008,19370,0
,,,,,75732,,,1,2008,13272.5,1,2009,6,,,,2008,13720,0
,,,,,85201,,,1,2009,12194,1,2009,6,,,,2009,18100,0
,,,,,85201,,,1,2009,11898,1,2009,6,,,,2009,11670,0
,,,,,84555,,,1,2007,19400,1,2009,6,,,,2007,22240,0
,,,,,82506,,,1,2009,20728,1,2009,6,,,,2009,19410,0
,,,,,82506,,,1,2009,32668,1,2009,6,,,,2009,32790,0
,,,,,82506,,,1,2009,33215,1,2009,6,,,,2009,37560,0
,,,,,25618,,,1,2010,13497.5,1,2009,6,,,,2010,13910,0
,,,,,86367,,,1,2007,5054,1,2009,6,,,,2007,5060,0
,,,,,86367,,,1,2007,6530,1,2009,6,,,,2007,6530,0
,,,,,86367,,,1,2007,8560,1,2009,6,,,,2007,8560,0
,,,,,86367,,,1,2007,11950,1,2009,6,,,,2007,11950,0
,,,,,86367,,,1,2010,16060,1,2009,6,,,,2010,20500,0
,,,,,80605,,,1,2008,9975,1,2009,6,,,,2008,8880,0
,,,,,83655,,,1,2008,3549,1,2010,6,,,,2008,3550,0
,,,,,83417,,,1,2010,19785.83333,1,2010,6,,,,2010,17730,0
,,,,,83653,,,1,2010,12015.5,1,2010,6,,,,2010,12310,0
,,,,,79352,,,1,2008,16702.5,1,2010,6,,,,2008,15630,0
,,,,,79352,,,1,2008,16375,1,2010,6,,,,2008,15040,0
,,,,,79352,,,1,2008,19047.5,1,2010,6,,,,2008,18700,0
,,,,,84934,,,1,2008,3200,1,2010,6,,,,2008,13460,0
,,,,,88346,,,1,2008,12735.5,1,2010,6,,,,2008,12090,0
,,,,,79352,,,1,2009,16716.66667,1,2010,6,,,,2009,15040,0
,,,,,77449,,,1,2009,19213.33333,1,2010,6,,,,2009,18320,0
,,,,,77449,,,1,2009,20105,1,2010,6,,,,2009,19070,0
,,,,,77449,,,1,2009,18251.66667,1,2010,6,,,,2009,16800,0
,,,,,77449,,,1,2009,18903.33333,1,2010,6,,,,2009,17190,0
,,,,,77449,,,1,2009,19125,1,2010,6,,,,2009,18640,0
,,,,,77449,,,1,2009,14781.66667,1,2010,6,,,,2009,12980,0
,,,,,88662,,,1,2009,6420,1,2010,6,,,,2009,5930,0
,,,,,25664,,,1,2010,2191.666667,1,2010,6,,,,2010,2130,0
,,,,,25664,,,1,2010,2680,1,2010,6,,,,2010,2240,0
,,,,,75441,,,1,2010,3155,1,2010,6,,,,2010,2300,0
,,,,,80180,,,1,2011,2040,1,2010,6,,,,2011,1710,0
,,,,,80180,,,1,2011,3130,1,2010,6,,,,2011,2480,0
,,,,,81939,,,1,2011,750,1,2010,6,,,,2011,580,0
,,,,,83239,,,1,2009,42365,1,2010,6,,,,2009,42360,0
,,,,,85206,,,1,2010,136333,1,2010,6,,,,2010,123840,0
,,,,,88547,,,1,2010,86093.5,1,2010,6,,,,2010,76020,0
,,,,,83044,,,1,2010,118963,1,2010,6,,,,2010,107350,0
,,,,,83044,,,1,2010,133616.5,1,2010,6,,,,2010,119970,0
,,,,,83044,,,1,2010,110678.5,1,2010,6,,,,2010,106740,0
,,,,,83044,,,1,2010,119420.5,1,2010,6,,,,2010,112420,0
,,,,,83044,,,1,2010,104341.5,1,2010,6,,,,2010,103590,0
,,,,,83044,,,1,2010,119776.5,1,2010,6,,,,2010,114580,0
,,,,,77447,,,1,2008,8655,1,2010,6,,,,2008,8650,0
,,,,,77447,,,1,2008,59975,1,2010,6,,,,2008,59970,0
,,,,,76002,,,1,2009,19340,1,2010,6,,,,2009,19340,0
,,,,,76002,,,1,2009,19166.66667,1,2010,6,,,,2009,19170,0
,,,,,76002,,,1,2009,19168.33333,1,2010,6,,,,2009,19170,0
,,,,,75418,,,1,2007,14230,1,2010,6,,,,2007,14230,0
,,,,,75418,,,1,2007,15720,1,2010,6,,,,2007,15720,0
,,,,,75418,,,1,2007,20433.33333,1,2010,6,,,,2007,20550,0
,,,,,75418,,,1,2007,23310,1,2010,6,,,,2007,23310,0
,,,,,77447,,,1,2008,48412.5,1,2010,6,,,,2008,48410,0
,,,,,77447,,,1,2008,56000,1,2010,6,,,,2008,56000,0
,,,,,79352,,,1,2008,32622.5,1,2010,6,,,,2008,30720,0
,,,,,79352,,,1,2008,21435,1,2010,6,,,,2008,21360,0
,,,,,79352,,,1,2008,20090,1,2010,6,,,,2008,19760,0
,,,,,79352,,,1,2008,18687.5,1,2010,6,,,,2008,18210,0
,,,,,77351,,,1,2009,22083.33333,1,2010,6,,,,2009,19770,0
,,,,,77351,,,1,2009,20800,1,2010,6,,,,2009,20170,0
,,,,,77351,,,1,2009,18916.66667,1,2010,6,,,,2009,18880,0
,,,,,77351,,,1,2009,16066.66667,1,2010,6,,,,2009,14700,0
,,,,,81937,,,1,2010,14144,1,2010,6,,,,2010,14140,0
,,,,,88049,,,1,2007,8398,1,2010,6,,,,2007,8100,0
,,,,,88049,,,1,2007,8924,1,2010,6,,,,2007,9070,0
,,,,,88049,,,1,2007,9856,1,2010,6,,,,2007,9070,0
,,,,,88049,,,1,2007,7546,1,2010,6,,,,2007,9070,0
,,,,,88049,,,1,2007,9324,1,2010,6,,,,2007,12270,0
,,,,,88049,,,1,2007,12728,1,2010,6,,,,2007,12270,0
,,,,,88049,,,1,2007,13118,1,2010,6,,,,2007,12270,0
,,,,,88049,,,1,2007,13320,1,2010,6,,,,2007,12270,0
,,,,,88049,,,1,2007,14106,1,2010,6,,,,2007,12270,0
,,,,,85206,,,1,2010,43275,1,2010,6,,,,2010,39290,0
,,,,,87525,,,1,2010,16730.5,1,2010,6,,,,2010,14950,0
,,,,,81935,,,1,2008,12256.5,1,2010,6,,,,2008,12260,0
,,,,,22529,,,1,2009,18891.66667,1,2010,6,,,,2009,18200,0
,,,,,22529,,,1,2009,18468.33333,1,2010,6,,,,2009,17840,0
,,,,,22529,,,1,2009,21091.66667,1,2010,6,,,,2009,21340,0
,,,,,25669,,,1,2008,3437.5,1,2010,6,,,,2008,3440,0
,,,,,88049,,,1,2007,4720,1,2010,6,,,,2007,6980,0
,,,,,88049,,,1,2007,4798,1,2010,6,,,,2007,5970,0
,,,,,91661,,,1,2010,10410,1,2011,6,,,,2010,7080,0
,,,,,91661,,,1,2010,10525,1,2011,6,,,,2010,10520,0
,,,,,91661,,,1,2010,3195,1,2011,6,,,,2010,3230,0
,,,,,91661,,,1,2010,2395,1,2011,6,,,,2010,2420,0
,,,,,77256,,,1,2012,34140,1,2005,6,,,,2012,27850,0
,,,,,77256,,,1,2012,29380,1,2005,6,,,,2012,23980,0
,,,,,77256,,,1,2012,17800,1,2005,6,,,,2012,11180,0
,,,,,77256,,,1,2012,14180,1,2005,6,,,,2012,14100,0
,,,,,75745,,,1,2012,43840,1,2006,6,,,,2012,35490,0
,,,,,75745,,,1,2012,43090,1,2006,6,,,,2012,35970,0
,,,,,75745,,,1,2012,17820,1,2006,6,,,,2012,6920,0
,,,,,75745,,,1,2012,950,1,2006,6,,,,2012,660,0
,,,,,75745,,,1,2012,3030,1,2006,6,,,,2012,1840,0
,,,,,78910,,,1,2012,61120,1,2007,6,,,,2012,58700,0
,,,,,78910,,,1,2012,52170,1,2007,6,,,,2012,47120,0
,,,,,75479,,,1,2012,41600,1,2007,6,,,,2012,38141,0
,,,,,78910,,,1,2012,38840,1,2007,6,,,,2012,22360,0
,,,,,78910,,,1,2012,29620,1,2007,6,,,,2012,23390,0
,,,,,75890,,,1,2013,10200,1,2007,6,,,,2013,7700,0
,,,,,75890,,,1,2013,14316.66667,1,2007,6,,,,2013,9330,0
,,,,,80127,,,1,2013,2741.5,1,2007,6,,,,2013,2578,0
,,,,,81215,,,1,2010,1507,1,2007,6,,,,2010,1690,0
,,,,,78910,,,1,2012,137300,1,2007,6,,,,2012,132210,0
,,,,,78910,,,1,2012,65770,1,2007,6,,,,2012,75040,0
,,,,,78910,,,1,2012,79740,1,2007,6,,,,2012,75040,0
,,,,,,,,1,2011,83678.5,1,2007,6,,,,2011,78330,0
,,,,,,,,1,2011,76959,1,2007,6,,,,2011,73510,0
,,,,,75479,,,1,2013,53963.5,1,2007,6,,,,2013,52760,0
,,,,,75479,,,1,2013,48533.5,1,2007,6,,,,2013,52760,0
,,,,,81510,,,1,2012,43850,1,2007,6,,,,2012,34176,0
,,,,,79850,,,1,2013,19641,1,2007,6,,,,2013,13100,0
,,,,,,,,1,2012,21050,1,2007,6,,,,2012,14110,0
,,,,,,,,1,2012,18640,1,2007,6,,,,2012,14110,0
,,,,,,,,1,2012,6130,1,2007,6,,,,2012,3300,0
,,,,,75890,,,1,2013,26933.33333,1,2007,6,,,,2013,16500,0
,,,,,,,,1,2013,27478,1,2007,6,,,,2013,9768,0
