ProjectID,County,GEOID2015
28-7520-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7521-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7522-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7523-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7524-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7525-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7526-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7527-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7528-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7529-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7530-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7531-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7532-TA-M253-Proposed TH 394 from West Juntion (TH 101) to Junction Washington Ave (Dtwn Mpls),Anoka,27003
28-7533-TA-M253 Distributor Addendum-Year 2000 forecast in the vicinity of 3rd Ave,Anoka,27003
28-7534-TA-M253 Distributor Addendum-Year 2000 forecast in the vicinity of 3rd Ave,Anoka,27003
28-7535-TA-M253 Distributor Addendum-Year 2000 forecast in the vicinity of 3rd Ave,Anoka,27003
28-7536-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7537-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7538-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7539-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7540-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7541-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7542-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7543-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7544-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7545-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7546-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7547-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7548-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7549-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7550-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7551-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7552-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7553-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7554-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7555-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7556-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7557-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7558-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7559-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7560-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7561-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7562-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7563-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7564-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7565-TA-M302-TH 169 Mississippi River Bridge - Anoka,Anoka,27003
28-7566-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7567-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7568-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7569-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7570-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7571-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7572-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7573-TA-M207A-TH 94 and CSAH 13 (Woodbury Area),Washington,27163
28-7574-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7575-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7576-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7577-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7578-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7579-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7580-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7581-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7582-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7583-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7584-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7585-TA-M289A-I-694/TH 61 No Build,Ramsey,27123
28-7586-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7587-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7588-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7589-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7590-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7591-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7592-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7593-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7594-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7595-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7596-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7597-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7598-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7599-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7600-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7601-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7602-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7603-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7604-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7605-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7606-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7607-TA-M309-TH5 - CSAH 4 To Ring Road (Prairie Center Drive),Hennepin,27053
28-7608-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7609-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7610-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7611-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7612-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7613-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7614-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7615-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7616-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7617-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7618-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7619-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7620-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7621-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7622-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7623-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7624-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7625-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7626-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7627-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7628-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7629-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7630-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7631-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7632-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7633-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7634-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7635-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7636-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7637-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7638-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7639-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7640-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7641-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7642-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7643-TA-M311-TH 56 From TH 52/55 To I-494,Dakota,27037
28-7644-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7645-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7646-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7647-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7648-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7649-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7650-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7651-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7652-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7653-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7654-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7655-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7656-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7657-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7658-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7659-TA-M326-Washington County Forecasts For Selected Routes,,0
28-7660-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7661-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7662-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7663-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7664-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7665-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7666-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7667-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7668-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7669-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7670-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7671-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7672-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7673-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7674-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7675-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7676-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7677-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7678-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7679-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7680-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7681-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7682-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7683-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7684-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7685-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7686-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7687-TA-M358-TH 494 from TH 12 (394) to TH 55,Hennepin,27053
28-7688-TA-M298-TH50 - CSAH 5 & I-35 Ramps,Dakota,27037
28-7689-TA-M298-TH50 - CSAH 5 & I-35 Ramps,Dakota,27037
28-7690-TA-M298-TH50 - CSAH 5 & I-35 Ramps,Dakota,27037
28-7691-TA-M298-TH50 - CSAH 5 & I-35 Ramps,Dakota,27037
28-7692-TA-M298-TH50 - CSAH 5 & I-35 Ramps,Dakota,27037
28-7693-TA-M298-TH50 - CSAH 5 & I-35 Ramps,Dakota,27037
28-7694-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7695-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7696-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7697-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7698-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7699-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7700-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7701-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7702-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7703-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7704-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7705-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7706-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7707-TA-M308-TH 13 From I-35W To Cliff Road,Dakota,27037
28-7708-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7709-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7710-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7711-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7712-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7713-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7714-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7715-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7716-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7717-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7718-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7719-TA-M296A-I-94/TH61/Etna Street,Ramsey,27123
28-7720-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7721-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7722-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7723-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7724-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7725-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7726-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7727-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7728-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7729-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7730-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7731-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7732-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7733-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7734-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7735-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7736-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7737-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7738-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7739-TA-M299-TH 280 - Interchanges between Kasota & County Road B,Ramsey,27123
28-7740-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7741-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7742-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7743-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7744-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7745-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7746-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7747-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7748-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7749-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7750-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7751-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7752-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7753-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7754-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7755-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7756-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7757-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7758-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7759-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7760-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7761-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7762-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7763-TA-M304-TH 694 from TH35E To TH 35W,Ramsey,27123
28-7764-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7765-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7766-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7767-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7768-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7769-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7770-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7771-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7772-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7773-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7774-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7775-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7776-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7777-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7778-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7779-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7780-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7781-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7782-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7783-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7784-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7785-TA-M301-TH 96 From I-35E To TH 61,Ramsey,27123
28-7786-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7787-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7788-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7789-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7790-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7791-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7792-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7793-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7794-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7795-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7796-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7797-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7798-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7799-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7800-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7801-TAS 3065A-14-TH 36 From TH 51 To TH 35E,Ramsey,27123
28-7802-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7803-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7804-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7805-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7806-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7807-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7808-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7809-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7810-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7811-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7812-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7813-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7814-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7815-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7816-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7817-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7818-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7819-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7820-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7821-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7822-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7823-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7824-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7825-TAS 3074B-TH 61 From Ramsey County Road C To Whitaker St In White Bear Lake,Ramsey,27123
28-7826-TAS 3074C-14-TH 61 At TH 36 and County Road C,Ramsey,27123
28-7827-TAS 3074C-14-TH 61 At TH 36 and County Road C,Ramsey,27123
28-7828-TAS 3074C-14-TH 61 At TH 36 and County Road C,Ramsey,27123
28-7829-TAS 3074C-14-TH 61 At TH 36 and County Road C,Ramsey,27123
28-7830-TAS 3074C-14-TH 61 At TH 36 and County Road C,Ramsey,27123
28-7831-TAS 3074C-14-TH 61 At TH 36 and County Road C,Ramsey,27123
28-7832-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7833-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7834-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7835-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7836-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7837-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7838-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7839-TAS 3080-I-694 And White Bear Ave,Ramsey,27123
28-7840-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7841-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7842-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7843-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7844-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7845-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7846-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7847-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7848-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7849-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7850-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7851-TAS 3081-TH 51 - Jct TH 51 and Co Rd B2,Ramsey,27123
28-7852-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7853-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7854-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7855-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7856-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7857-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7858-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
28-7859-TAS 3081A-14-TH 51 From TH 36 To Hamline Ave,Ramsey,27123
