BriefDescription,ProjectYear,InternalProjectID,ImprovementType,AreaTypeFuncClass,main_ProjectInformation.State,TollType,TrafficForecast,ForecastYear,ForecastYearType,YearForecastProduced,ForecastingAgency,ForecastMethodology,SegmentDescription,ProjectID,SegmentID,CountID,Year_ofObservation,Count,Station_Identifier,State,CounterID,FunctionalClass,DiffYear,AdjustedForecast,Error,AbsError,PercentError,AbsPE,FunctionalClassName,MethodologyName,AreaTypeName,UnemploymentRate_ForecastYear,UnemploymentRate_YearProduced,UnemploymentRate_OpeningYear
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,17000,2000,1,1982,1,1,,,,,2000,16000,,28,,8,18,17000,-1000,1000,-5.882352941,5.882352941,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,17000,2000,1,1982,1,1,,,,,2000,16000,,28,,8,18,17000,-1000,1000,-5.882352941,5.882352941,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,15000,2000,1,1982,1,1,,,,,2000,18500,,28,,8,18,15000,3500,3500,23.33333333,23.33333333,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,15000,2000,1,1982,1,1,,,,,2000,18500,,28,,8,18,15000,3500,3500,23.33333333,23.33333333,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16000,2000,1,1982,1,1,,,,,2000,15500,,28,,8,18,16000,-500,500,-3.125,3.125,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16000,2000,1,1982,1,1,,,,,2000,15500,,28,,8,18,16000,-500,500,-3.125,3.125,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,13200,2000,1,1982,1,1,,,,,2000,17250,,28,,8,18,13200,4050,4050,30.68181818,30.68181818,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,13200,2000,1,1982,1,1,,,,,2000,17250,,28,,8,18,13200,4050,4050,30.68181818,30.68181818,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,9450,2000,1,1982,1,1,,,,,2000,12850,,28,,8,18,9450,3400,3400,35.97883598,35.97883598,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,9450,2000,1,1982,1,1,,,,,2000,12850,,28,,8,18,9450,3400,3400,35.97883598,35.97883598,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,14500,2000,1,1982,1,1,,,,,2000,13700,,28,,8,18,14500,-800,800,-5.517241379,5.517241379,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,14500,2000,1,1982,1,1,,,,,2000,13700,,28,,8,18,14500,-800,800,-5.517241379,5.517241379,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,27300,2000,1,1982,1,1,,,,,2000,48500,,28,,8,18,27300,21200,21200,77.65567766,77.65567766,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,27300,2000,1,1982,1,1,,,,,2000,48500,,28,,8,18,27300,21200,21200,77.65567766,77.65567766,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,27800,2000,1,1982,1,1,,,,,2000,49500,,28,,8,18,27800,21700,21700,78.05755396,78.05755396,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,27800,2000,1,1982,1,1,,,,,2000,49500,,28,,8,18,27800,21700,21700,78.05755396,78.05755396,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,28240,2000,1,1982,1,1,,,,,2000,51500,,28,,8,18,28240,23260,23260,82.36543909,82.36543909,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,28240,2000,1,1982,1,1,,,,,2000,51500,,28,,8,18,28240,23260,23260,82.36543909,82.36543909,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,23500,2000,1,1982,1,1,,,,,2000,48500,,28,,8,18,23500,25000,25000,106.3829787,106.3829787,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,23500,2000,1,1982,1,1,,,,,2000,48500,,28,,8,18,23500,25000,25000,106.3829787,106.3829787,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,24250,2000,1,1982,1,1,,,,,2000,51500,,28,,8,18,24250,27250,27250,112.371134,112.371134,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,24250,2000,1,1982,1,1,,,,,2000,51500,,28,,8,18,24250,27250,27250,112.371134,112.371134,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,21750,2000,1,1982,1,1,,,,,2000,51000,,28,,8,18,21750,29250,29250,134.4827586,134.4827586,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,21750,2000,1,1982,1,1,,,,,2000,51000,,28,,8,18,21750,29250,29250,134.4827586,134.4827586,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,17250,2000,1,1982,1,1,,,,,2000,19500,,28,,8,18,17250,2250,2250,13.04347826,13.04347826,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,17250,2000,1,1982,1,1,,,,,2000,19500,,28,,8,18,17250,2250,2250,13.04347826,13.04347826,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16500,2000,1,1982,1,1,,,,,2000,19000,,28,,8,18,16500,2500,2500,15.15151515,15.15151515,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16500,2000,1,1982,1,1,,,,,2000,19000,,28,,8,18,16500,2500,2500,15.15151515,15.15151515,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16000,2000,1,1982,1,1,,,,,2000,19000,,28,,8,18,16000,3000,3000,18.75,18.75,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16000,2000,1,1982,1,1,,,,,2000,19000,,28,,8,18,16000,3000,3000,18.75,18.75,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16950,2000,1,1982,1,1,,,,,2000,16750,,28,,8,18,16950,-200,200,-1.179941003,1.179941003,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,16950,2000,1,1982,1,1,,,,,2000,16750,,28,,8,18,16950,-200,200,-1.179941003,1.179941003,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,15500,2000,1,1982,1,1,,,,,2000,16750,,28,,8,18,15500,1250,1250,8.064516129,8.064516129,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,15500,2000,1,1982,1,1,,,,,2000,16750,,28,,8,18,15500,1250,1250,8.064516129,8.064516129,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,18000,2000,1,1982,1,1,,,,,2000,15500,,28,,8,18,18000,-2500,2500,-13.88888889,13.88888889,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,18000,2000,1,1982,1,1,,,,,2000,15500,,28,,8,18,18000,-2500,2500,-13.88888889,13.88888889,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,20750,2000,1,1982,1,1,,,,,2000,14500,,28,,8,18,20750,-6250,6250,-30.12048193,30.12048193,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,20750,2000,1,1982,1,1,,,,,2000,14500,,28,,8,18,20750,-6250,6250,-30.12048193,30.12048193,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,21350,2000,1,1982,1,1,,,,,2000,12250,,28,,8,18,21350,-9100,9100,-42.62295082,42.62295082,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,21350,2000,1,1982,1,1,,,,,2000,12250,,28,,8,18,21350,-9100,9100,-42.62295082,42.62295082,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,22000,2000,1,1982,1,1,,,,,2000,14000,,28,,8,18,22000,-8000,8000,-36.36363636,36.36363636,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,22000,2000,1,1982,1,1,,,,,2000,14000,,28,,8,18,22000,-8000,8000,-36.36363636,36.36363636,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,34000,2000,1,1982,1,1,,,,,2000,36000,,28,,8,18,34000,2000,2000,5.882352941,5.882352941,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,34000,2000,1,1982,1,1,,,,,2000,36000,,28,,8,18,34000,2000,2000,5.882352941,5.882352941,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,39500,2000,1,1982,1,1,,,,,2000,40500,,28,,8,18,39500,1000,1000,2.53164557,2.53164557,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,39500,2000,1,1982,1,1,,,,,2000,40500,,28,,8,18,39500,1000,1000,2.53164557,2.53164557,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,39000,2000,1,1982,1,1,,,,,2000,40500,,28,,8,18,39000,1500,1500,3.846153846,3.846153846,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,39000,2000,1,1982,1,1,,,,,2000,40500,,28,,8,18,39000,1500,1500,3.846153846,3.846153846,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,46800,2000,1,1982,1,1,,,,,2000,56000,,28,,8,18,46800,9200,9200,19.65811966,19.65811966,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,46800,2000,1,1982,1,1,,,,,2000,56000,,28,,8,18,46800,9200,9200,19.65811966,19.65811966,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,48630,2000,1,1982,1,1,,,,,2000,56000,,28,,8,18,48630,7370,7370,15.15525396,15.15525396,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,48630,2000,1,1982,1,1,,,,,2000,56000,,28,,8,18,48630,7370,7370,15.15525396,15.15525396,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,44000,2000,1,1982,1,1,,,,,2000,54000,,28,,8,18,44000,10000,10000,22.72727273,22.72727273,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,44000,2000,1,1982,1,1,,,,,2000,54000,,28,,8,18,44000,10000,10000,22.72727273,22.72727273,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,40000,2000,1,1982,1,1,,,,,2000,50000,,28,,8,18,40000,10000,10000,25,25,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,FEIS US-12/I-394,12,4,MN,No Tolls on 1+ lane,40000,2000,1,1982,1,1,,,,,2000,50000,,28,,8,18,40000,10000,10000,25,25,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,51950,2010,1,1989,1,1,,,,,2010,39000,,28,,8,21,51950,-12950,12950,-24.92781521,24.92781521,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,3.1,7.9,3.1
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,51950,2010,1,1989,1,1,,,,,2010,39000,,28,,8,21,51950,-12950,12950,-24.92781521,24.92781521,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,69300,2010,1,1989,1,1,,,,,2010,53000,,28,,8,21,69300,-16300,16300,-23.52092352,23.52092352,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,69300,2010,1,1989,1,1,,,,,2010,53000,,28,,8,21,69300,-16300,16300,-23.52092352,23.52092352,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,64176,2010,1,1989,1,1,,,,,2010,70500,,28,,8,21,64176,6324,6324,9.854151085,9.854151085,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,64176,2010,1,1989,1,1,,,,,2010,70500,,28,,8,21,64176,6324,6324,9.854151085,9.854151085,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,48055,2010,1,1989,1,1,,,,,2010,54400,,28,,8,21,48055,6345,6345,13.20362085,13.20362085,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,48055,2010,1,1989,1,1,,,,,2010,54400,,28,,8,21,48055,6345,6345,13.20362085,13.20362085,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,52478,2010,1,1989,1,1,,,,,2010,59000,,28,,8,21,52478,6522,6522,12.42806509,12.42806509,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,52478,2010,1,1989,1,1,,,,,2010,59000,,28,,8,21,52478,6522,6522,12.42806509,12.42806509,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,43449,2010,1,1989,1,1,,,,,2010,68000,,28,,8,21,43449,24551,24551,56.50532809,56.50532809,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,43449,2010,1,1989,1,1,,,,,2010,68000,,28,,8,21,43449,24551,24551,56.50532809,56.50532809,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,38648,2010,1,1989,1,1,,,,,2010,28600,,28,,8,21,38648,-10048,10048,-25.99875802,25.99875802,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,38648,2010,1,1989,1,1,,,,,2010,28600,,28,,8,21,38648,-10048,10048,-25.99875802,25.99875802,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,15183,2010,1,1989,1,1,,,,,2010,18500,,28,,8,21,15183,3317,3317,21.84680234,21.84680234,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
,,20-Year Plan For District 9,12,4,MN,No Tolls on 1+ lane,15183,2010,1,1989,1,1,,,,,2010,18500,,28,,8,21,15183,3317,3317,21.84680234,21.84680234,Unknown Functional Class,Traffic Count Trend,Unknown Area Type,7.4,4.3,7.4
Hundige - Greve Syd,,DK1,,,DK,,73800,2010,,2003,,4,,,,,2010,70291,,,,,7,73800,-3509,3509,-4.754742547,4.754742547,,,,7.5,5.4,7.5
Hundige - Greve Syd,,DK1,,,DK,,85600,2010,,2003,,4,,,,,2010,66346,,,,,7,85600,-19254,19254,-22.49299065,22.49299065,,,,7.5,5.4,7.5
Hundige - Greve Syd,,DK1,,,DK,,91800,2010,,2003,,4,,,,,2010,97043,,,,,7,91800,5243,5243,5.711328976,5.711328976,,,,7.5,5.4,7.5
Hundige - Greve Syd,,DK1,,,DK,,90900,2010,,2003,,4,,,,,2010,96372,,,,,7,90900,5472,5472,6.01980198,6.01980198,,,,7.5,5.4,7.5
Hundige - Greve Syd,,DK1,,,DK,,116400,2010,,2003,,4,,,,,2010,114242,,,,,7,116400,-2158,2158,-1.85395189,1.85395189,,,,7.5,5.4,7.5
Hundige - Greve Syd,,DK1,,,DK,,106800,2010,,2003,,4,,,,,2010,113424,,,,,7,106800,6624,6624,6.202247191,6.202247191,,,,7.5,5.4,7.5
Udvidelse af motorring 3,,DK2,,,DK,,99100,2010,,2002,,4,,,,,2010,97186,,,,,8,99100,-1914,1914,-1.931382442,1.931382442,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,104100,2010,,2002,,4,,,,,2010,101378,,,,,8,104100,-2722,2722,-2.614793468,2.614793468,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,94800,2010,,2002,,4,,,,,2010,101436,,,,,8,94800,6636,6636,7,7,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,107300,2010,,2002,,4,,,,,2010,100510,,,,,8,107300,-6790,6790,-6.32805219,6.32805219,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,94500,2010,,2002,,4,,,,,2010,98641,,,,,8,94500,4141,4141,4.382010582,4.382010582,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,66700,2010,,2002,,4,,,,,2010,66192,,,,,8,66700,-508,508,-0.76161919,0.76161919,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,71900,2010,,2002,,4,,,,,2010,68468,,,,,8,71900,-3432,3432,-4.773296245,4.773296245,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,47600,2010,,2002,,4,,,,,2010,38634,,,,,8,47600,-8966,8966,-18.83613445,18.83613445,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,37700,2010,,2002,,4,,,,,2010,36911,,,,,8,37700,-789,789,-2.092838196,2.092838196,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,74200,2010,,2002,,4,,,,,2010,73883,,,,,8,74200,-317,317,-0.42722372,0.42722372,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,51600,2010,,2002,,4,,,,,2010,50507,,,,,8,51600,-1093,1093,-2.118217054,2.118217054,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,21500,2010,,2002,,4,,,,,2010,18914,,,,,8,21500,-2586,2586,-12.02790698,12.02790698,,,,7.5,4.3,7.5
Udvidelse af motorring 3,,DK2,,,DK,,87800,2010,,2002,,4,,,,,2010,73511,,,,,8,87800,-14289,14289,-16.27448747,16.27448747,,,,7.5,4.3,7.5
�nslev - Saksk�bing,,DK3,,,DK,,11800,2010,,2002,,,,,,,2008,13700,,,,,8,11797.97,1902.03,1902.03,16.12167178,16.12167178,,,,7.5,4.3,3.4
�nslev - Saksk�bing,,DK3,,,DK,,13500,2010,,2002,,,,,,,2009,12500,,,,,8,13498.985,-998.985,998.985,-7.400445293,7.400445293,,,,7.5,4.3,6
�nslev - Saksk�bing,,DK3,,,DK,,19000,2010,,2002,,,,,,,2008,20700,,,,,8,18997.97,1702.03,1702.03,8.959009831,8.959009831,,,,7.5,4.3,3.4
�nslev - Saksk�bing,,DK3,,,DK,,13200,2010,,2002,,,,,,,2009,13500,,,,,8,13198.985,301.015,301.015,2.28059203,2.28059203,,,,7.5,4.3,6
Rute 18 ved Herning,,DK4,,,DK,,11800,2010,,1997,,,,,,,2007,9400,,,,,13,11796.955,-2396.955,2396.955,-20.31842115,20.31842115,,,,7.5,5.4,3.8
Rute 18 ved Herning,,DK4,,,DK,,6300,2010,,1997,,,,,,,2007,7800,,,,,13,6296.955,1503.045,1503.045,23.86939402,23.86939402,,,,7.5,5.4,3.8
Rute 18 ved Herning,,DK4,,,DK,,12700,2010,,1997,,,,,,,2007,13500,,,,,13,12696.955,803.045,803.045,6.324705412,6.324705412,,,,7.5,5.4,3.8
Rute 18 ved Herning,,DK4,,,DK,,13400,2010,,1997,,,,,,,2008,15900,,,,,13,13397.97,2502.03,2502.03,18.67469475,18.67469475,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,8400,2010,,1997,,,,,,,2008,11200,,,,,13,8397.97,2802.03,2802.03,33.36556334,33.36556334,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,7400,2010,,1997,,,,,,,2008,9800,,,,,13,7397.97,2402.03,2402.03,32.46877184,32.46877184,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,6000,2010,,1997,,,,,,,2008,8900,,,,,13,5997.97,2902.03,2902.03,48.38353643,48.38353643,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,700,2010,,1997,,,,,,,2009,3000,,,,,13,698.985,2301.015,2301.015,329.1937595,329.1937595,,,,7.5,5.4,6
Rute 18 ved Herning,,DK4,,,DK,,24000,2010,,1997,,,,,,,2008,19600,,,,,13,23997.97,-4397.97,4397.97,-18.32642511,18.32642511,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,17200,2010,,1997,,,,,,,2008,17800,,,,,13,17197.97,602.03,602.03,3.500587569,3.500587569,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,5200,2010,,1997,,,,,,,2009,8200,,,,,13,5198.985,3001.015,3001.015,57.72309403,57.72309403,,,,7.5,5.4,6
Rute 18 ved Herning,,DK4,,,DK,,21100,2010,,1997,,,,,,,2008,17600,,,,,13,21097.97,-3497.97,3497.97,-16.57965198,16.57965198,,,,7.5,5.4,3.4
Rute 18 ved Herning,,DK4,,,DK,,16300,2010,,1997,,,,,,,2008,12200,,,,,13,16297.97,-4097.97,4097.97,-25.14405168,25.14405168,,,,7.5,5.4,3.4
Rute 15 ved Herning,,DK5,,,DK,,6100,2010,,1997,,,,,,,2009,6300,,,,,13,6098.985,201.015,201.015,3.295876281,3.295876281,,,,7.5,5.4,6
Rute 15 ved Herning,,DK5,,,DK,,13200,2010,,1997,,,,,,,2009,10500,,,,,13,13198.985,-2698.985,2698.985,-20.44842842,20.44842842,,,,7.5,5.4,6
Riis - �lholm,,DK6,,,DK,,5500,1996,,1995,,,,,,,2008,9099,,,,,1,5512.18,3586.82,3586.82,65.07080683,65.07080683,,,,6.8,7,3.4
Riis - �lholm,,DK6,,,DK,,2500,1996,,1995,,,,,,,2007,2900,,,,,1,2511.165,388.835,388.835,15.48424735,15.48424735,,,,6.8,7,3.8
Riis - �lholm,,DK6,,,DK,,6600,1996,,1995,,,,,,,2005,10800,,,,,1,6609.135,4190.865,4190.865,63.41018908,63.41018908,,,,6.8,7,4.8
Riis - �lholm,,DK6,,,DK,,9500,1996,,1995,,,,,,,2005,12500,,,,,1,9509.135,2990.865,2990.865,31.45254537,31.45254537,,,,6.8,7,4.8
Nors Omfartsvej,,DK7,,,DK,,4200,2010,,2001,,,,,,,2007,3000,,,,,9,4196.955,-1196.955,1196.955,-28.51960529,28.51960529,,,,7.5,4.2,3.8
Nors Omfartsvej,,DK7,,,DK,,3900,2010,,2001,,,,,,,2007,3100,,,,,9,3896.955,-796.955,796.955,-20.45071088,20.45071088,,,,7.5,4.2,3.8
Nors Omfartsvej,,DK7,,,DK,,2200,2010,,2001,,,,,,,2007,1900,,,,,9,2196.955,-296.955,296.955,-13.51666284,13.51666284,,,,7.5,4.2,3.8
Nors Omfartsvej,,DK7,,,DK,,7700,2010,,2001,,,,,,,2007,6400,,,,,9,7696.955,-1296.955,1296.955,-16.85023493,16.85023493,,,,7.5,4.2,3.8
Brande Omfartsvej,,DK8,,,DK,,3000,1996,,1995,,,,,,,2001,5200,,,,,1,3005.075,2194.925,2194.925,73.04060631,73.04060631,,,,6.8,7,4.2
Brande Omfartsvej,,DK8,,,DK,,1600,1996,,1995,,,,,,,2001,1500,,,,,1,1605.075,-105.075,105.075,-6.546423064,6.546423064,,,,6.8,7,4.2
